"Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","BP","GO:0031069","hair follicle morphogenesis","1/578","22/14187",0.599794040648031,0.756035857056345,0.667929569608048,"Fgfr2",1
"1","BP","GO:0032069","regulation of nuclease activity","1/578","22/14187",0.599794040648031,0.756035857056345,0.667929569608048,"Pcna",1
"1","BP","GO:0032968","positive regulation of transcription elongation from RNA polymerase II promoter","1/578","22/14187",0.599794040648031,0.756035857056345,0.667929569608048,"Ell2",1
"1","BP","GO:0033273","response to vitamin","1/578","22/14187",0.599794040648031,0.756035857056345,0.667929569608048,"Pim1",1
"1","BP","GO:0034123","positive regulation of toll-like receptor signaling pathway","1/578","22/14187",0.599794040648031,0.756035857056345,0.667929569608048,"Peli1",1
"1","BP","GO:0039528","cytoplasmic pattern recognition receptor signaling pathway in response to virus","1/578","22/14187",0.599794040648031,0.756035857056345,0.667929569608048,"Nop53",1
"1","BP","GO:0042462","eye photoreceptor cell development","1/578","22/14187",0.599794040648031,0.756035857056345,0.667929569608048,"Ntrk2",1
"1","BP","GO:0045761","regulation of adenylate cyclase activity","1/578","22/14187",0.599794040648031,0.756035857056345,0.667929569608048,"Adrb1",1
"1","BP","GO:0045830","positive regulation of isotype switching","1/578","22/14187",0.599794040648031,0.756035857056345,0.667929569608048,"Tfrc",1
"1","BP","GO:0046457","prostanoid biosynthetic process","1/578","22/14187",0.599794040648031,0.756035857056345,0.667929569608048,"Ptgs2",1
"1","BP","GO:0048025","negative regulation of mRNA splicing, via spliceosome","1/578","22/14187",0.599794040648031,0.756035857056345,0.667929569608048,"Ptbp1",1
"1","BP","GO:0051457","maintenance of protein location in nucleus","1/578","22/14187",0.599794040648031,0.756035857056345,0.667929569608048,"Rangap1",1
"1","BP","GO:0060004","reflex","1/578","22/14187",0.599794040648031,0.756035857056345,0.667929569608048,"Nr4a3",1
"1","BP","GO:0072012","glomerulus vasculature development","1/578","22/14187",0.599794040648031,0.756035857056345,0.667929569608048,"Egr1",1
"1","BP","GO:0098877","neurotransmitter receptor transport to plasma membrane","1/578","22/14187",0.599794040648031,0.756035857056345,0.667929569608048,"Grasp",1
"1","BP","GO:0099149","regulation of postsynaptic neurotransmitter receptor internalization","1/578","22/14187",0.599794040648031,0.756035857056345,0.667929569608048,"Arc",1
"1","BP","GO:0140112","extracellular vesicle biogenesis","1/578","22/14187",0.599794040648031,0.756035857056345,0.667929569608048,"Sdcbp",1
"1","BP","GO:1901658","glycosyl compound catabolic process","1/578","22/14187",0.599794040648031,0.756035857056345,0.667929569608048,"Gla",1
"1","BP","GO:1901889","negative regulation of cell junction assembly","1/578","22/14187",0.599794040648031,0.756035857056345,0.667929569608048,"Coro1c",1
"-1","BP","GO:0048675","axon extension","2/221","129/14187",0.599930895194991,0.947906177555209,0.947906177555209,"Sema6c/Sema3g",2
"-1","CC","GO:0005777","peroxisome","2/227","128/14437",0.600757111801757,0.999653294311125,0.999653294311125,"Zadh2/Xdh",2
"-1","CC","GO:0042579","microbody","2/227","128/14437",0.600757111801757,0.999653294311125,0.999653294311125,"Zadh2/Xdh",2
"-1","BP","GO:0006913","nucleocytoplasmic transport","4/221","267/14187",0.600761392645216,0.948004550542451,0.948004550542451,"Shh/Nupl2/Tek/Neurod1",4
"-1","BP","GO:0051169","nuclear transport","4/221","267/14187",0.600761392645216,0.948004550542451,0.948004550542451,"Shh/Nupl2/Tek/Neurod1",4
"1","MF","GO:0031491","nucleosome binding","2/575","49/14068",0.600862619769673,0.831700816660106,0.769620580513507,"Smarca5/Rnf4",2
"1","MF","GO:0005158","insulin receptor binding","1/575","22/14068",0.601001443617829,0.831700816660106,0.769620580513507,"Snx1",1
"1","MF","GO:0005227","calcium activated cation channel activity","1/575","22/14068",0.601001443617829,0.831700816660106,0.769620580513507,"Kcnmb4",1
"1","MF","GO:0008143","poly(A) binding","1/575","22/14068",0.601001443617829,0.831700816660106,0.769620580513507,"Ddx3x",1
"1","MF","GO:0030742","GTP-dependent protein binding","1/575","22/14068",0.601001443617829,0.831700816660106,0.769620580513507,"Pard6a",1
"1","MF","GO:0032947","protein-containing complex scaffold activity","1/575","22/14068",0.601001443617829,0.831700816660106,0.769620580513507,"Akap12",1
"1","MF","GO:0042056","chemoattractant activity","1/575","22/14068",0.601001443617829,0.831700816660106,0.769620580513507,"Scg2",1
"1","MF","GO:0043027","cysteine-type endopeptidase inhibitor activity involved in apoptotic process","1/575","22/14068",0.601001443617829,0.831700816660106,0.769620580513507,"Snca",1
"1","BP","GO:0045017","glycerolipid biosynthetic process","5/578","128/14187",0.601525219042446,0.757793935063261,0.669482766160217,"Ldlr/Sik1/Acsl4/Pdgfa/Piga",5
"1","BP","GO:1901292","nucleoside phosphate catabolic process","5/578","128/14187",0.601525219042446,0.757793935063261,0.669482766160217,"Ier3/Ldha/Pgam1/Aldoa/Myc",5
"1","BP","GO:0046651","lymphocyte proliferation","9/578","231/14187",0.602287497269248,0.758477264963249,0.670086462720029,"Tfrc/Peli1/Coro1a/Ctps/Pawr/Impdh2/Ndfip1/Cebpb/Lrrc32",9
"1","BP","GO:0071695","anatomical structure maturation","6/578","154/14187",0.602404362716649,0.758477264963249,0.670086462720029,"Nppc/Ptgs2/Nr4a2/Fem1b/Barx2/Cdkn1c",6
"-1","MF","GO:0061134","peptidase regulator activity","2/222","128/14068",0.602767663613724,0.888863909749224,0.887369634458038,"Nkx3-1/Itih5",2
"1","BP","GO:0019932","second-messenger-mediated signaling","13/578","333/14187",0.602994597902512,0.758737725601228,0.67031657000952,"Adcyap1/Nppc/Gpr3/Ptbp1/Adgrd1/Rgs2/Prkar2a/Thbs1/Adrb1/Mt1/Adm/Jsrp1/Ntrk2",13
"1","BP","GO:0044772","mitotic cell cycle phase transition","13/578","333/14187",0.602994597902512,0.758737725601228,0.67031657000952,"Plk3/Adamts1/Plk2/Stil/Ier3/Ddx3x/Ppm1d/Zfp655/Nop53/Ccnf/Inhba/Taf10/Cdkn1c",13
"1","CC","GO:0042383","sarcolemma","6/585","155/14437",0.603387961905741,0.820729217705541,0.72633735835929,"Flnc/Chrm4/Prkar2a/Cltc/Slc2a1/Vcl",6
"1","BP","GO:0032479","regulation of type I interferon production","3/578","76/14187",0.60362175550606,0.758737725601228,0.67031657000952,"Pqbp1/Rel/Cd14",3
"1","BP","GO:0040014","regulation of multicellular organism growth","3/578","76/14187",0.60362175550606,0.758737725601228,0.67031657000952,"Nppc/Pex5/Adrb1",3
"1","BP","GO:0045582","positive regulation of T cell differentiation","3/578","76/14187",0.60362175550606,0.758737725601228,0.67031657000952,"Nfkbid/Hsp90aa1/Nfkbiz",3
"1","BP","GO:0072384","organelle transport along microtubule","3/578","76/14187",0.60362175550606,0.758737725601228,0.67031657000952,"Ndel1/Nefl/Uchl1",3
"1","BP","GO:0000209","protein polyubiquitination","7/578","180/14187",0.603821330739204,0.758776874471441,0.670351156580762,"Rnf217/Peli1/Rnf34/Rnf19a/Rnf4/Arih2/Taf1",7
"-1","BP","GO:0009451","RNA modification","2/221","130/14187",0.604145855523271,0.950646356470814,0.950646356470814,"Zcchc4/Tyw3",2
"-1","BP","GO:2001251","negative regulation of chromosome organization","2/221","130/14187",0.604145855523271,0.950646356470814,0.950646356470814,"Dnmt3b/Rtel1",2
"1","BP","GO:0007600","sensory perception","15/578","384/14187",0.604233518591008,0.759083101297404,0.670621696595709,"Adcyap1/Spry2/Fam107b/Cckbr/Ptgs2/Usp53/Wdr1/Pawr/Opa3/Uchl1/Adrb1/Adora1/Myc/Atp8b1/Rdh10",15
"1","MF","GO:0061134","peptidase regulator activity","5/575","128/14068",0.604409143870969,0.834773336230434,0.772463759512478,"Serpinb2/Bcl10/Cstb/Snca/Psme4",5
"1","BP","GO:0002696","positive regulation of leukocyte activation","10/578","257/14187",0.60460269876755,0.7593351430019,0.670844366070491,"Nfkbid/Tfrc/Peli1/Coro1a/Hsp90aa1/Bcl10/Nr4a3/Nfkbiz/Thbs1/Hsph1",10
"-1","BP","GO:0043966","histone H3 acetylation","1/221","59/14187",0.604746669229813,0.950646356470814,0.950646356470814,"Brca2",1
"-1","BP","GO:0048635","negative regulation of muscle organ development","1/221","59/14187",0.604746669229813,0.950646356470814,0.950646356470814,"Hdac7",1
"-1","BP","GO:0050433","regulation of catecholamine secretion","1/221","59/14187",0.604746669229813,0.950646356470814,0.950646356470814,"Oprk1",1
"-1","BP","GO:0071347","cellular response to interleukin-1","1/221","59/14187",0.604746669229813,0.950646356470814,0.950646356470814,"Il1r1",1
"1","CC","GO:0000781","chromosome, telomeric region","4/585","103/14437",0.605007748080785,0.8208647838282,0.726457333056536,"Tinf2/Nabp1/Nsmce3/Recql4",4
"-1","BP","GO:1903706","regulation of hemopoiesis","5/221","337/14187",0.606287538537457,0.952436121810325,0.952436121810325,"Clec2d/Shh/Tmem131l/Adam8/Flt3l",5
"1","BP","GO:0007059","chromosome segregation","11/578","283/14187",0.606952240548921,0.762073535025889,0.673263633607778,"Kif18a/Stil/Ddx3x/Gem/Zwint/Ndel1/Actr3/Ran/Fbxw7/Phf13/Recql4",11
"-1","MF","GO:0030246","carbohydrate binding","3/222","198/14068",0.607744562170572,0.892967641889613,0.891466467785828,"Ly75/Slc2a5/Clec2d",3
"-1","CC","GO:0099023","tethering complex","1/227","59/14437",0.608180814149378,0.999653294311125,0.999653294311125,"Dnajc28",1
"-1","BP","GO:0051053","negative regulation of DNA metabolic process","2/221","131/14187",0.608327314253566,0.952436121810325,0.952436121810325,"Brca2/Rtel1",2
"-1","BP","GO:0022409","positive regulation of cell-cell adhesion","3/221","201/14187",0.609151392480077,0.952436121810325,0.952436121810325,"Shh/Podxl/Adam8",3
"1","BP","GO:0050670","regulation of lymphocyte proliferation","7/578","181/14187",0.609674563630939,0.765012857166934,0.675860415432719,"Tfrc/Peli1/Coro1a/Pawr/Ndfip1/Cebpb/Lrrc32",7
"1","BP","GO:0003143","embryonic heart tube morphogenesis","2/578","50/14187",0.610142329811497,0.765012857166934,0.675860415432719,"Stil/Srf",2
"1","BP","GO:0007492","endoderm development","2/578","50/14187",0.610142329811497,0.765012857166934,0.675860415432719,"Arc/Inhba",2
"1","BP","GO:0014009","glial cell proliferation","2/578","50/14187",0.610142329811497,0.765012857166934,0.675860415432719,"Adcyap1/Myc",2
"1","BP","GO:0050732","negative regulation of peptidyl-tyrosine phosphorylation","2/578","50/14187",0.610142329811497,0.765012857166934,0.675860415432719,"Gprc5a/Errfi1",2
"-1","BP","GO:0006635","fatty acid beta-oxidation","1/221","60/14187",0.610929496671787,0.952436121810325,0.952436121810325,"Acacb",1
"-1","BP","GO:0007040","lysosome organization","1/221","60/14187",0.610929496671787,0.952436121810325,0.952436121810325,"Cln6",1
"-1","BP","GO:0019915","lipid storage","1/221","60/14187",0.610929496671787,0.952436121810325,0.952436121810325,"Acacb",1
"-1","BP","GO:0030330","DNA damage response, signal transduction by p53 class mediator","1/221","60/14187",0.610929496671787,0.952436121810325,0.952436121810325,"Brca2",1
"-1","BP","GO:0033627","cell adhesion mediated by integrin","1/221","60/14187",0.610929496671787,0.952436121810325,0.952436121810325,"Podxl",1
"-1","BP","GO:0043967","histone H4 acetylation","1/221","60/14187",0.610929496671787,0.952436121810325,0.952436121810325,"Brca2",1
"-1","BP","GO:0080171","lytic vacuole organization","1/221","60/14187",0.610929496671787,0.952436121810325,0.952436121810325,"Cln6",1
"-1","BP","GO:1902807","negative regulation of cell cycle G1/S phase transition","1/221","60/14187",0.610929496671787,0.952436121810325,0.952436121810325,"Kank2",1
"-1","BP","GO:1904356","regulation of telomere maintenance via telomere lengthening","1/221","60/14187",0.610929496671787,0.952436121810325,0.952436121810325,"Rtel1",1
"-1","BP","GO:2000179","positive regulation of neural precursor cell proliferation","1/221","60/14187",0.610929496671787,0.952436121810325,0.952436121810325,"Shh",1
"-1","BP","GO:0007224","smoothened signaling pathway","2/221","132/14187",0.612475287537952,0.952436121810325,0.952436121810325,"Shh/2700049A03Rik",2
"-1","BP","GO:0043588","skin development","3/221","202/14187",0.612514646468247,0.952436121810325,0.952436121810325,"Shh/Foxq1/Adamts2",3
"-1","BP","GO:0060541","respiratory system development","3/221","202/14187",0.612514646468247,0.952436121810325,0.952436121810325,"Shh/Tab1/Adamts2",3
"-1","BP","GO:2000116","regulation of cysteine-type endopeptidase activity","3/221","202/14187",0.612514646468247,0.952436121810325,0.952436121810325,"Nkx3-1/Xdh/Tnfsf10",3
"1","BP","GO:0006672","ceramide metabolic process","3/578","77/14187",0.612520298284032,0.76506071233297,0.675902693692613,"Ccn1/Gla/Degs1",3
"1","BP","GO:0035282","segmentation","3/578","77/14187",0.612520298284032,0.76506071233297,0.675902693692613,"Egr2/Nrp1/Pcdh8",3
"1","BP","GO:0032943","mononuclear cell proliferation","9/578","233/14187",0.612640930144193,0.76506071233297,0.675902693692613,"Tfrc/Peli1/Coro1a/Ctps/Pawr/Impdh2/Ndfip1/Cebpb/Lrrc32",9
"1","BP","GO:0048562","embryonic organ morphogenesis","9/578","233/14187",0.612640930144193,0.76506071233297,0.675902693692613,"Spry2/Stil/Insig1/Srf/Nr4a3/Fgfr2/Myc/Epha2/Rdh10",9
"1","CC","GO:0070160","tight junction","4/585","104/14437",0.612652277359968,0.825995301562064,0.730997791245959,"Pard6a/Usp53/Epha2/Cxadr",4
"1","CC","GO:0018995","host","1/585","23/14437",0.614081723063387,0.825995301562064,0.730997791245959,"Fmr1",1
"1","CC","GO:0043657","host cell","1/585","23/14437",0.614081723063387,0.825995301562064,0.730997791245959,"Fmr1",1
"1","BP","GO:0030100","regulation of endocytosis","10/578","259/14187",0.614418488741954,0.76506071233297,0.675902693692613,"Syt4/Arc/Hspa8/Sdcbp/Picalm/Cd14/Ap2m1/Fmr1/Snca/Pacsin3",10
"1","BP","GO:0009743","response to carbohydrate","6/578","156/14187",0.614991463868863,0.76506071233297,0.675902693692613,"Hmgcr/Pim3/Ppp2ca/Thbs1/Dynll1/Egr1",6
"1","BP","GO:0048771","tissue remodeling","6/578","156/14187",0.614991463868863,0.76506071233297,0.675902693692613,"Tfrc/Flna/Suco/Tmem64/Lif/Epha2",6
"-1","MF","GO:0019838","growth factor binding","2/222","131/14068",0.61540590484737,0.893423701306799,0.891921760518362,"Tek/Il1r1",2
"1","CC","GO:0005840","ribosome","8/585","209/14437",0.615711189455641,0.825995301562064,0.730997791245959,"Ddx3x/Hba-a2/Hba-a1/Rpl22l1/Rbm3/Rpl6/Snca/Mrpl20",8
"-1","MF","GO:0070405","ammonium ion binding","1/222","60/14068",0.615727364121688,0.893423701306799,0.891921760518362,"Gpr12",1
"1","BP","GO:0001956","positive regulation of neurotransmitter secretion","1/578","23/14187",0.616124365004221,0.76506071233297,0.675902693692613,"Snca",1
"1","BP","GO:0002230","positive regulation of defense response to virus by host","1/578","23/14187",0.616124365004221,0.76506071233297,0.675902693692613,"Pqbp1",1
"1","BP","GO:0003171","atrioventricular valve development","1/578","23/14187",0.616124365004221,0.76506071233297,0.675902693692613,"Ccn1",1
"1","BP","GO:0006301","postreplication repair","1/578","23/14187",0.616124365004221,0.76506071233297,0.675902693692613,"Pcna",1
"1","BP","GO:0007020","microtubule nucleation","1/578","23/14187",0.616124365004221,0.76506071233297,0.675902693692613,"Ndel1",1
"1","BP","GO:0008207","C21-steroid hormone metabolic process","1/578","23/14187",0.616124365004221,0.76506071233297,0.675902693692613,"Egr1",1
"1","BP","GO:0016578","histone deubiquitination","1/578","23/14187",0.616124365004221,0.76506071233297,0.675902693692613,"Taf10",1
"1","BP","GO:0021522","spinal cord motor neuron differentiation","1/578","23/14187",0.616124365004221,0.76506071233297,0.675902693692613,"Abt1",1
"1","BP","GO:0030262","apoptotic nuclear changes","1/578","23/14187",0.616124365004221,0.76506071233297,0.675902693692613,"Cidea",1
"1","BP","GO:0031954","positive regulation of protein autophosphorylation","1/578","23/14187",0.616124365004221,0.76506071233297,0.675902693692613,"Pdgfa",1
"1","BP","GO:0032660","regulation of interleukin-17 production","1/578","23/14187",0.616124365004221,0.76506071233297,0.675902693692613,"Arid5a",1
"1","BP","GO:0033198","response to ATP","1/578","23/14187",0.616124365004221,0.76506071233297,0.675902693692613,"Taf1",1
"1","BP","GO:0035561","regulation of chromatin binding","1/578","23/14187",0.616124365004221,0.76506071233297,0.675902693692613,"Btaf1",1
"1","BP","GO:0035883","enteroendocrine cell differentiation","1/578","23/14187",0.616124365004221,0.76506071233297,0.675902693692613,"Rheb",1
"1","BP","GO:0043496","regulation of protein homodimerization activity","1/578","23/14187",0.616124365004221,0.76506071233297,0.675902693692613,"Arf6",1
"1","BP","GO:0044062","regulation of excretion","1/578","23/14187",0.616124365004221,0.76506071233297,0.675902693692613,"Adora1",1
"1","BP","GO:0045648","positive regulation of erythrocyte differentiation","1/578","23/14187",0.616124365004221,0.76506071233297,0.675902693692613,"Inhba",1
"1","BP","GO:0045992","negative regulation of embryonic development","1/578","23/14187",0.616124365004221,0.76506071233297,0.675902693692613,"Prkacb",1
