"","Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_type","EntrezID"
"ENSMUSG00000090523.2","Gypc",154.441524700581,-0.190250811273205,0.412847081936147,-0.460826343693595,0.644923199826902,0.837994120155168,"protein_coding",71683
"ENSMUSG00000037754.13","Ppp1r16b",18656.7141376462,0.070232641671296,0.152412922527094,0.460805032190173,0.644938491066542,0.837994120155168,"protein_coding",228852
"ENSMUSG00000037104.8","Socs5",11434.2385382477,0.0716257033792828,0.155505908829232,0.46059795359891,0.645087080066097,0.838133966112926,"protein_coding",56468
"ENSMUSG00000011158.7","Brf1",3110.33692636536,0.0660164239955753,0.143400154253605,0.460365083560679,0.645254192618722,0.838243856873092,"protein_coding",72308
"ENSMUSG00000033184.14","Tmed7",12274.2281586829,0.0603086603512572,0.1310267721753,0.460277387208857,0.64531713005307,0.838243856873092,"protein_coding",66676
"ENSMUSG00000020175.13","Rab36",1796.20750573819,0.0759805740158858,0.165077208925091,0.460272950521986,0.645320314217565,0.838243856873092,"protein_coding",76877
"ENSMUSG00000033285.15","Wdr3",2678.47887445973,-0.0530701330799176,0.115326869257759,-0.46017145372519,0.645393159199541,0.838243856873092,"protein_coding",269470
"ENSMUSG00000036712.15","Cyld",24943.9562974454,-0.0540394670833551,0.117442511067224,-0.460135487501819,0.645418973233537,0.838243856873092,"protein_coding",74256
"ENSMUSG00000084234.2","4933405O20Rik",22.9594987447785,-0.279074062117649,0.606508477540665,-0.460132170368448,0.645421354060866,0.838243856873092,"protein_coding",243996
"ENSMUSG00000047143.3","Dmrta2",48.4338747182472,-0.20421495646139,0.443867854687134,-0.460080526906671,0.645458420921339,0.838243856873092,"protein_coding",242620
"ENSMUSG00000031112.10","Stk26",731.091270937632,-0.0886349157931309,0.192715852862616,-0.459925400409676,0.64556976755676,0.838284843142431,"protein_coding",70415
"ENSMUSG00000078773.11","Rad54b",169.528093621724,0.163967025800074,0.356521925043956,0.459907271565017,0.645582780590189,0.838284843142431,"protein_coding",623474
"ENSMUSG00000056211.13","R3hdm1",57575.2304242201,0.111210800972858,0.241861527992198,0.459811867956303,0.645651263871021,0.838284843142431,"protein_coding",226412
"ENSMUSG00000039159.16","Ube2h",9131.42585522427,0.0683373835515212,0.148640856481319,0.459748316642066,0.645696884383862,0.838284843142431,"protein_coding",22214
"ENSMUSG00000105178.1","Mir376a",59.5342761929364,-0.219451379396689,0.477371305149775,-0.459707940190993,0.645725869440014,0.838284843142431,"miRNA",NA
"ENSMUSG00000025532.13","Crcp",1510.92552108972,-0.0589040785128264,0.128137549524238,-0.45969412347537,0.645735788173736,0.838284843142431,"protein_coding",12909
"ENSMUSG00000038648.5","Creb3l2",1084.74811915423,-0.0871891879372316,0.189719064388069,-0.4595699869091,0.645824906066791,0.838337902447893,"protein_coding",208647
"ENSMUSG00000024211.15","Grm8",5689.24315672274,0.0619854781579858,0.134890899801998,0.459523053437797,0.645858601025735,0.838337902447893,"protein_coding",14823
"ENSMUSG00000046934.4","Csl",35.6893738379399,0.209054905461402,0.455074951002139,0.459385657244006,0.645957246087407,0.838403549427009,"protein_coding",71832
"ENSMUSG00000052155.5","Acvr2a",7771.26711643226,-0.0813386883855658,0.177077891247058,-0.45933847423156,0.645991123070385,0.838403549427009,"protein_coding",11480
"ENSMUSG00000043036.13","Ccdc63",27.5617020497248,-0.26372788337422,0.574255685654088,-0.459251671272229,0.646053448740415,0.838431259473989,"protein_coding",330188
"ENSMUSG00000027646.15","Src",7660.56215853534,-0.0638742828440853,0.139103155473604,-0.459186440642648,0.646100286828225,0.838438867902025,"protein_coding",20779
"ENSMUSG00000102719.1","Gm37760",28.647175815613,-0.242194858985501,0.527579139120436,-0.459068300898478,0.646185119255939,0.838480003469103,"TEC",NA
"ENSMUSG00000107331.1","Gm42732",3638.91773000682,0.0713615247508055,0.155462192102524,0.459028164891332,0.6462139407051,0.838480003469103,"TEC",NA
"ENSMUSG00000026965.12","Anapc2",4683.04607416173,-0.067536406476465,0.147163494025801,-0.45892092277059,0.646290953295476,0.838526757106844,"protein_coding",99152
"ENSMUSG00000042380.8","Smim12",1468.68695995833,-0.0584213948051092,0.127326586225264,-0.458831077916054,0.646355475498634,0.838557300256978,"protein_coding",80284
"ENSMUSG00000068040.10","Tm9sf4",7362.82781096292,0.0465427632891834,0.101490773329623,0.458591079388284,0.646527843805708,0.838727746145463,"protein_coding",99237
"ENSMUSG00000070063.1","Snora33",52.7066518655797,0.201920178144604,0.440437250054157,0.458453907156526,0.646626370203552,0.83880238285185,"snoRNA",NA
"ENSMUSG00000026825.17","Dnm1",76654.6102237675,0.0712623444633447,0.155469558761296,0.458368474388991,0.646687736941381,0.838828809717562,"protein_coding",13429
"ENSMUSG00000082693.3","Gm15190",26.9911137594422,-0.235815456067232,0.514742179783976,-0.458123436020334,0.646863762424093,0.83886590668201,"processed_pseudogene",NA
"ENSMUSG00000046032.16","Snx12",3829.42135678046,0.0501550107787428,0.109507299005838,0.458006098534756,0.646948059843805,0.83886590668201,"protein_coding",55988
"ENSMUSG00000021356.9","Irf4",131.673072718814,0.250592788359415,0.547182852374526,0.457969008480357,0.646974706967234,0.83886590668201,"protein_coding",16364
"ENSMUSG00000105460.1","Gm42671",33.6882426196106,-0.293538996956072,0.640999135952266,-0.457939770105918,0.64699571341812,0.83886590668201,"TEC",NA
"ENSMUSG00000080811.1","Gm14513",32.568195798954,0.23585820683224,0.515065015596103,0.457919291138949,0.64701042679803,0.83886590668201,"processed_pseudogene",NA
"ENSMUSG00000095440.1","Fignl2",85.416418304422,-0.201229738598241,0.439490287195933,-0.45787072993613,0.647045316776675,0.83886590668201,"protein_coding",668225
"ENSMUSG00000072663.12","Spef2",220.265395516428,0.108612263463924,0.237263639554124,0.457770367461417,0.647117427098881,0.83886590668201,"protein_coding",320277
"ENSMUSG00000042616.7","Oscp1",3231.01527695642,-0.0695038498130804,0.151831653995553,-0.457769167258866,0.647118289463076,0.83886590668201,"protein_coding",230751
"ENSMUSG00000029771.12","Irf5",377.288395065516,0.14740344298272,0.3220435777003,0.457712723338007,0.647158845832937,0.83886590668201,"protein_coding",27056
"ENSMUSG00000022621.16","Rabl2",1336.82841238498,-0.0707827773910207,0.154673975284148,-0.45762564297573,0.647221417307925,0.83886590668201,"protein_coding",68708
"ENSMUSG00000040373.12","Cacng5",1841.38159659272,-0.424434064961862,0.927512438435304,-0.457604714905899,0.647236455515487,0.83886590668201,"protein_coding",140723
"ENSMUSG00000062081.6","Gm6055",827.463419887914,-0.0598300438785756,0.130753724897122,-0.457578121966699,0.647255564515543,0.83886590668201,"processed_pseudogene",NA
"ENSMUSG00000105979.1","Gm43411",29.2920651661089,-0.333259243627378,0.728403366247483,-0.457520186025814,0.64729719659312,0.83886590668201,"TEC",NA
"ENSMUSG00000041642.18","Kif21b",7590.7489846442,-0.0680901488324475,0.148847633654673,-0.457448648397172,0.64734860420421,0.83886590668201,"protein_coding",16565
"ENSMUSG00000047507.12","Baiap3",773.720350301298,0.336320212033279,0.735241309909072,0.457428340193334,0.647363198176603,0.83886590668201,"protein_coding",545192
"ENSMUSG00000090665.1","Gad1-ps",212.1362783173,0.110741179431476,0.24210182952299,0.457415706645705,0.647372277021582,0.83886590668201,"protein_coding",NA
"ENSMUSG00000024401.14","Tnf",27.2024095356103,-0.449527323283191,0.983235462327322,-0.457191934696047,0.647533094927359,0.83897574250617,"protein_coding",21926
"ENSMUSG00000104130.1","Gm36951",37.9319859754849,-0.232281792607249,0.508071074610187,-0.457183658379815,0.647539043172707,0.83897574250617,"TEC",NA
"ENSMUSG00000015668.13","Pdzd11",1981.81629624307,-0.05819574858303,0.127379035293855,-0.45687069656931,0.647763987490608,0.839214050400964,"protein_coding",72621
"ENSMUSG00000016757.10","Ttll12",767.933269949186,-0.0780445424302439,0.170867867587399,-0.456753768465706,0.647848038946868,0.839269805187136,"protein_coding",223723
"ENSMUSG00000025911.14","Adhfe1",1263.09232686837,0.0555936499272131,0.121754698388102,0.456603734091676,0.647955894766707,0.839321807883609,"protein_coding",76187
"ENSMUSG00000043683.3","Fem1a",5454.24755911412,-0.0548621396375524,0.120157873283639,-0.456583810434521,0.64797021792285,0.839321807883609,"protein_coding",14154
"ENSMUSG00000039137.18","Whrn",1164.35768829444,-0.0696489348164938,0.152599528631487,-0.456416447947812,0.648090540286134,0.839386154694539,"protein_coding",73750
"ENSMUSG00000097366.1","Gm8177",22.5688263004448,-0.253300425307673,0.555064142651606,-0.456344421921451,0.648142324980365,0.839386154694539,"processed_pseudogene",NA
"ENSMUSG00000074063.10","Osgin1",37.1438611226948,0.229004692497318,0.501825210528616,0.456343538930791,0.648142959836463,0.839386154694539,"protein_coding",71839
"ENSMUSG00000099224.1","Gm27379",109.326977866348,0.209600889180405,0.4593701955088,0.456278816583323,0.648189494861002,0.839393294338702,"miRNA",NA
"ENSMUSG00000022314.9","Rad21",11978.2123775856,-0.053155793835301,0.116522055172696,-0.456186545598765,0.648255839585629,0.839410140655058,"protein_coding",19357
"ENSMUSG00000041596.12","Nlrp5-ps",678.097381300953,0.114223945717094,0.250410594588703,0.456146617537114,0.648284549544125,0.839410140655058,"transcribed_unprocessed_pseudogene",NA
"ENSMUSG00000000276.11","Dgke",13370.5077728608,-0.0430189262350889,0.0944113259279898,-0.455654295840529,0.648638592547359,0.839753850857795,"protein_coding",56077
"ENSMUSG00000049744.15","Arhgap15",1714.19952182215,-0.113127095369835,0.248309952505583,-0.455588244564188,0.648686098006367,0.839753850857795,"protein_coding",76117
"ENSMUSG00000084416.3","Rpl10a-ps1",252.242976005507,0.140160999769423,0.307669576068673,0.455556904781962,0.648708638733101,0.839753850857795,"processed_pseudogene",NA
"ENSMUSG00000029104.15","Htt",29519.0473946451,0.0639200528844389,0.140314259603947,0.455549229742298,0.64871415895363,0.839753850857795,"protein_coding",15194
"ENSMUSG00000016257.15","Prelid3b",3296.45865349865,0.0579309835170267,0.127194629401445,0.455451490284136,0.648784459087719,0.839791725825716,"protein_coding",66390
"ENSMUSG00000059974.10","Ntm",23096.3946037874,-0.0650712347983381,0.142932642519496,-0.455258040789824,0.648923608899031,0.839918709930544,"protein_coding",235106
"ENSMUSG00000032898.9","Fbxo21",9326.32365481444,-0.0547890015255659,0.120380242527163,-0.455132838872649,0.649013674200046,0.839952686475742,"protein_coding",231670
"ENSMUSG00000099655.1","2310034G01Rik",60.5787937497879,-0.271383315173876,0.596306062066139,-0.455107422912256,0.649031958062162,0.839952686475742,"unitary_pseudogene",NA
"ENSMUSG00000016253.12","Nelfcd",2726.65792384347,0.0477989933986335,0.105097173781486,0.454807600231148,0.649247661979149,0.840142179749788,"protein_coding",57314
"ENSMUSG00000021759.13","Plpp1",1579.88214885396,-0.0888923138746166,0.195458036757128,-0.454789761267645,0.649260496939859,0.840142179749788,"protein_coding",19012
"ENSMUSG00000100351.1","Gm7867",67.7093181967213,-0.158971768155492,0.349613467838293,-0.454707220343757,0.649319885687197,0.840157942651483,"processed_pseudogene",NA
"ENSMUSG00000108152.1","Gm44152",223.342295578406,-0.132831385732826,0.29215626070639,-0.454658700147858,0.649354797333262,0.840157942651483,"TEC",NA
"ENSMUSG00000046159.15","Chrm3",5640.7595108431,-0.0974658415499752,0.21442494985999,-0.454545245847631,0.649436433900105,0.840210439457761,"protein_coding",12671
"ENSMUSG00000030269.14","Mtmr14",1079.82066468258,0.0559266820981835,0.123061578453594,0.454460951996265,0.649497090657078,0.840229806583936,"protein_coding",97287
"ENSMUSG00000033272.12","Slc35a4",2147.97492738138,0.0536099550845266,0.117976976566542,0.454410315001496,0.64953352949588,0.840229806583936,"protein_coding",67843
"ENSMUSG00000106369.1","Gm43355",39.4391289851885,-0.340659311230237,0.749905796958316,-0.454269473061792,0.64963488503691,0.840257958692701,"transcribed_unprocessed_pseudogene",NA
"ENSMUSG00000087138.1","Gm15545",46.9175889646723,-0.191438659839126,0.421424190168958,-0.454265949380775,0.649637420903065,0.840257958692701,"antisense",NA
"ENSMUSG00000035258.14","Abi3bp",2806.7985528738,0.481436695201939,1.06043549477649,0.453999038671759,0.649829518711883,0.84040239618852,"protein_coding",320712
"ENSMUSG00000058587.7","Tmod3",2912.9481637414,0.0531576919367457,0.117088289772502,0.453996655344688,0.649831234116644,0.84040239618852,"protein_coding",50875
"ENSMUSG00000097673.1","Gm26608",28.6487139812251,-0.223258693336491,0.491862435056146,-0.453904745360369,0.649897387940495,0.840434832335108,"lincRNA",NA
"ENSMUSG00000107362.1","Gm40309",399.804561113727,-0.0893721188494498,0.197087069765879,-0.453465156063335,0.650213828209069,0.840665889974857,"TEC",NA
"ENSMUSG00000105842.1","Gm43329",205.338851756632,-0.118860756378695,0.262188544497904,-0.453340768973395,0.650303380250064,0.840665889974857,"sense_intronic",NA
"ENSMUSG00000041598.7","Cdc42ep4",1899.46426028966,-0.0668942820663434,0.147581256900923,-0.453270852078812,0.65035371888562,0.840665889974857,"protein_coding",56699
"ENSMUSG00000040543.16","Pitpnm3",8914.52569053615,-0.0718710385769223,0.158574571755522,-0.453231799911322,0.650381836286844,0.840665889974857,"protein_coding",327958
"ENSMUSG00000091989.1","Ndufab1-ps",126.770202654898,-0.261135038430209,0.576168368734062,-0.453226960383067,0.650385320762097,0.840665889974857,"processed_pseudogene",NA
"ENSMUSG00000052821.3","Cysltr1",153.931733212981,-0.199744157860265,0.440726120731603,-0.453216064272956,0.65039316602292,0.840665889974857,"protein_coding",58861
"ENSMUSG00000017493.12","Igfbp4",5029.45672340452,-0.0926049863791278,0.204329331257918,-0.453214356495081,0.650394395636148,0.840665889974857,"protein_coding",16010
"ENSMUSG00000085042.7","Abhd11os",33.0704952645714,0.262865843736022,0.580021726469294,0.45319999534524,0.650404735812333,0.840665889974857,"antisense",NA
"ENSMUSG00000073130.8","Gm1141",27.7133789920396,-0.238804529812408,0.527114780339747,-0.453040853186642,0.650519324314496,0.840760890230117,"protein_coding",NA
"ENSMUSG00000085838.1","Chn1os1",71.1642282537511,0.183283319256759,0.404921725862918,0.452638886851944,0.650808792387773,0.84108188655584,"antisense",NA
"ENSMUSG00000035296.13","Sgcg",23.0149916706408,-0.442554674439652,0.978145256446121,-0.45244269347845,0.650950096279981,0.841180791542348,"protein_coding",24053
"ENSMUSG00000102550.1","Gm8276",40.7549358462268,0.200205760738058,0.442557427174736,0.452383687279097,0.650992596630016,0.841180791542348,"processed_pseudogene",NA
"ENSMUSG00000021843.16","Ktn1",16275.8911361518,0.0591961796862062,0.130876317610939,0.452306274861589,0.651048356133218,0.841180791542348,"protein_coding",16709
"ENSMUSG00000103195.1","Gm37644",22.1565413990132,-0.285238462052031,0.630633947138758,-0.452304325427108,0.65104976031943,0.841180791542348,"TEC",NA
"ENSMUSG00000108655.1","Gm44949",54.6739531894116,-0.228001361520972,0.504215646098675,-0.452190175543168,0.651131985140451,0.841233910843788,"antisense",NA
"ENSMUSG00000102863.1","Gm37639",243.988972909411,-0.102543005745839,0.226842747416314,-0.452044453321871,0.651236958419159,0.841244681190705,"TEC",NA
"ENSMUSG00000020782.18","Llgl2",78.6234771994028,0.141342236759922,0.312688463527763,0.452022550385432,0.651252737139457,0.841244681190705,"protein_coding",217325
"ENSMUSG00000090135.1","Gm15809",87.8994034208471,0.257941668441384,0.570782446243115,0.451908901787631,0.651334611292591,0.841244681190705,"sense_intronic",NA
"ENSMUSG00000056899.10","Immp2l",319.92016746159,0.102452990479607,0.226719288948563,0.451893577095906,0.651345651751944,0.841244681190705,"protein_coding",93757
"ENSMUSG00000004788.11","Eif2b2",1324.39791442698,-0.0636030285372559,0.140747904348067,-0.451893254339096,0.651345884278386,0.841244681190705,"protein_coding",217715
"ENSMUSG00000044583.13","Tlr7",812.737273624211,0.104194506314896,0.230631824306451,0.451778528952918,0.651428539015405,0.841298331566095,"protein_coding",170743
"ENSMUSG00000104324.1","Gm37320",285.563224593001,-0.141918585032313,0.314253008145388,-0.451606130582066,0.651552752728445,0.841405643820097,"TEC",NA
"ENSMUSG00000024654.8","Asrgl1",16104.3715299659,-0.0524295112457156,0.116117618559928,-0.451520724382209,0.651614291818196,0.841432010550545,"protein_coding",66514
"ENSMUSG00000001285.12","Myg1",1431.62212337622,0.0717059487878126,0.158873790348329,0.451339070029097,0.651745190014401,0.841531698366237,"protein_coding",60315
"ENSMUSG00000047518.3","Slfnl1",22.4321207732286,-0.401871983040572,0.890663721925585,-0.451205065556884,0.651841759091903,0.841531698366237,"protein_coding",194219
"ENSMUSG00000050994.20","Adgb",106.362951818724,-0.126179669496887,0.279673813298784,-0.451167265210082,0.651869000616442,0.841531698366237,"protein_coding",215772
"ENSMUSG00000047117.12","Ankdd1b",31.0068708282558,-0.230834035087852,0.511665687864865,-0.451142299674426,0.651886992749832,0.841531698366237,"protein_coding",271144
"ENSMUSG00000014748.13","Tex261",1881.23978717062,-0.0620015538150309,0.137436648952115,-0.451128241904626,0.651897123976309,0.841531698366237,"protein_coding",21766
