"ONTOLOGY","ID","Description","pvalue_enr","pvalue_depl","p.adjust_enr","p.adjust_depl","GeneRatio_enr","GeneRatio_depl","geneID_enr","geneID_depl"
"BP","GO:1903573","negative regulation of response to endoplasmic reticulum stress",0.859599421501167,1,0.925892436012826,1,"1/601",NA,"Lrrk2",NA
"BP","GO:2000278","regulation of DNA biosynthetic process",0.861162340860645,0.146816686449684,0.926685482275673,0.449710644107394,"3/601","8/654","Parm1/Grem1/Bmpr2","Nek7/Smoc2/Mapk3/Cct3/Chtf18/Pkib/Hmbox1/Hnrnpd"
"BP","GO:0051897","positive regulation of protein kinase B signaling",0.861220350353572,0.0312647244520969,0.926685482275673,0.182336829133143,"2/601","8/654","Cx3cl1/Gcnt2","Sema5a/Igfbp5/Igf1/Itsn1/Egfr/Gas6/Ngfr/Tgfbr1"
"BP","GO:1905897","regulation of response to endoplasmic reticulum stress",0.861220350353572,0.891557703061183,0.926685482275673,0.962504853965211,"2/601","2/654","Lrrk2/Pik3r1","Atf6/Bok"
"BP","GO:2000379","positive regulation of reactive oxygen species metabolic process",0.861220350353572,0.891557703061183,0.926685482275673,0.962504853965211,"2/601","2/654","Cd36/Hdac4","Egfr/Oprm1"
"BP","GO:0006575","cellular modified amino acid metabolic process",0.862409583252668,0.652986273788456,0.927726868762177,0.833000789643951,"4/601","6/654","Dio3/Gsta4/Slc16a2/Crym","Reln/Ahcyl2/Aldh5a1/Slc16a10/Gstm7/Egln3"
"CC","GO:0005795","Golgi stack",0.863283219762479,0.515751405456901,0.991078185699773,0.884940773459123,"2/606","4/659","Xylt1/Sorl1","Rab30/Fut8/Pcsk5/H2-K1"
"BP","GO:0016569","covalent chromatin modification",0.863507169493476,0.999758617846921,0.928669158156485,0.999999887221183,"14/601","7/654","Prkcb/Jade2/Lrrk2/Nos1/Chd5/Kansl3/Per1/Slk/Per2/Tbl1xr1/Epop/Jarid2/Ppm1f/Hdac4","Prdm8/Satb1/Mapk3/Eya1/Prkd1/Prkca/Usp22"
"CC","GO:0016469","proton-transporting two-sector ATPase complex",0.863960922850453,1,0.991078185699773,1,"1/606",NA,"Atp6v0a2",NA
"CC","GO:1902562","H4 histone acetyltransferase complex",0.863960922850453,1,0.991078185699773,1,"1/606",NA,"Kansl3",NA
"CC","GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network",0.86569637565876,0.997399875788557,0.991078185699773,0.99999995667437,"16/606","11/659","Itpr1/Lrrc7/Fkbp1a/Pik3r1/Nos1/Arl6ip1/Tyro3/Esyt2/Jph4/Gramd1b/Elovl6/Hspa5/Akap6/Spcs3/Ext1/Reep1","Moxd1/Jph1/Tmem178/Rab30/Ndrg4/Slc27a2/Atf6/Slc8a3/Bok/Dgat2/H2-K1"
"MF","GO:0005179","hormone activity",0.866167763007212,0.00505215870547567,0.935829206769552,0.0494542295817689,"1/595","7/653","Inhbb","Sst/Npy/Vip/Pdyn/Igf1/Stc2/Adcyap1"
"BP","GO:0006378","mRNA polyadenylation",0.866174715483697,1,0.929126277541792,1,"1/601",NA,"App",NA
"BP","GO:0006890","retrograde vesicle-mediated transport, Golgi to ER",0.866174715483697,1,0.929126277541792,1,"1/601",NA,"Arf3",NA
"BP","GO:0035065","regulation of histone acetylation",0.866174715483697,0.888451035055773,0.929126277541792,0.960451569162344,"1/601","1/654","Nos1","Mapk3"
"BP","GO:0035315","hair cell differentiation",0.866174715483697,0.0185200884151525,0.929126277541792,0.136128949201172,"1/601","6/654","Ripor2","Mycl/Atp2b2/Cux1/Jag1/Fgfr1/Strc"
"BP","GO:0043268","positive regulation of potassium ion transport",0.866174715483697,0.000210045227450199,0.929126277541792,0.00491591128192713,"1/601","9/654","Akap6","Kcnc1/Kcna1/Kcnc2/Kcnj2/Kcnh2/Ano6/Lrrc55/Akap7/Amigo1"
"BP","GO:0050732","negative regulation of peptidyl-tyrosine phosphorylation",0.866174715483697,0.163029694714682,0.929126277541792,0.476412671099971,"1/601","4/654","Cbl","Ntf3/Igf1/Cblb/Socs4"
"BP","GO:1902808","positive regulation of cell cycle G1/S phase transition",0.866174715483697,0.0602112322053573,0.929126277541792,0.275454887726464,"1/601","5/654","Ccnd1","Adamts1/Egfr/Ccnd2/Ddx3x/Rdx"
"BP","GO:0006112","energy reserve metabolic process",0.866309777880149,0.522654205068021,0.929126277541792,0.772541543879612,"2/601","4/654","Per2/Irs2","Igf1/Esrrb/Ppp1cb/Pygm"
"BP","GO:0007601","visual perception",0.866309777880149,0.522654205068021,0.929126277541792,0.772541543879612,"2/601","4/654","Slc4a10/Lamc3","Sema5a/Gjd2/Atf6/Olfm2"
"BP","GO:0071887","leukocyte apoptotic process",0.866309777880149,0.522654205068021,0.929126277541792,0.772541543879612,"2/601","4/654","Slc39a10/Irs2","Mef2c/Wnt5a/Gas6/Cxcl12"
"BP","GO:0034504","protein localization to nucleus",0.866371447817609,0.959114985656111,0.929126277541792,0.995268899881324,"8/601","7/654","Lrrk2/Syne1/Pik3r1/Cd36/Banp/Trim8/Akap5/Phip","Pkia/Prkd1/Shh/Ngfr/Fgf9/Jup/Ranbp6"
"CC","GO:0016607","nuclear speck",0.866943140218186,0.793720135455839,0.991078185699773,0.99999995667437,"10/606","12/659","Nrip1/Nr4a2/Ar/Chd5/Ylpm1/Dgkz/Nr3c1/Srsf10/Cdk13/Malat1","Ppp1r16b/Mef2c/Aff2/Erbin/Il16/Cygb/Pacsin2/Zcchc12/Carmil1/Fam107a/Usp22/Maml3"
"BP","GO:0007346","regulation of mitotic cell cycle",0.86966104493711,0.34547043293387,0.932185234687628,0.698570361718885,"15/601","23/654","Ccnd1/Plk2/Meis2/Gnai1/Ripor2/Met/Cyld/Pbx1/App/Dgkz/Timp2/Dync1h1/Heca/Foxg1/Phip","Nacc2/Smoc2/Igf1/Tgfa/Usp2/Pkia/Btg1/Plk5/Adamts1/Nek6/Egfr/Ccnd2/Map3k20/Prkca/Ttc28/Kcnh5/Fgfr1/Fam107a/Ddx3x/Rdx/Usp22/Dact1/Stat5b"
"BP","GO:0034612","response to tumor necrosis factor",0.869829677739712,0.15849199945816,0.932185234687628,0.46853790811092,"3/601","8/654","Dab2ip/Cyld/Cx3cl1","Npnt/Crhbp/St18/Mapk3/Erbin/Rora/Gas6/Ccdc3"
"BP","GO:0006473","protein acetylation",0.869891233324254,0.999761766024737,0.932185234687628,0.999999887221183,"5/601","1/654","Jade2/Nos1/Chd5/Kansl3/Per1","Mapk3"
"CC","GO:0005871","kinesin complex",0.870281530130422,0.892009700196742,0.992602206024329,0.99999995667437,"1/606","1/659","Kif21b","Kif26b"
"BP","GO:0010639","negative regulation of organelle organization",0.870989760502659,0.452945789018826,0.932663053194227,0.75222272548752,"12/601","18/654","Shank1/Myadm/Map2/Lrrk2/Met/Tmod2/Syt4/Mtpn/Map1a/Jarid2/Gsn/Pfn2","Igf1/Map1b/Shroom2/Eps8/Tmeff2/Inpp5j/Vat1/Tmod1/Tbc1d4/Carmil1/Bok/Rdx/Tbc1d30/Nubp1/Fkbp4/H3f3b/Fnip2/Kank4"
"BP","GO:0001776","leukocyte homeostasis",0.871227491695037,0.332938321547641,0.932663053194227,0.684892634806714,"2/601","5/654","Pde4b/Tnfaip3","Dock10/Mef2c/Dock11/Flt3/Stat5b"
"BP","GO:0007498","mesoderm development",0.871227491695037,0.533342423857901,0.932663053194227,0.777740380999966,"2/601","4/654","Bmpr2/Ext1","Eya1/Wnt5a/Shh/Fgfr1"
"BP","GO:0007584","response to nutrient",0.871227491695037,0.332938321547641,0.932663053194227,0.684892634806714,"2/601","5/654","Slc8a1/Slc16a1","Lct/Gas6/Plcg2/Amigo1/Pim1"
"BP","GO:0032007","negative regulation of TOR signaling",0.872442561181507,0.894136276878834,0.933010293861795,0.962504853965211,"1/601","1/654","Sh3bp4","Fnip2"
"BP","GO:0032481","positive regulation of type I interferon production",0.872442561181507,0.0654194616809699,0.933010293861795,0.289103183420401,"1/601","5/654","Tbk1","Zbtb20/Flt3/Dhx33/Zc3hav1/Plcg2"
"BP","GO:0048641","regulation of skeletal muscle tissue development",0.872442561181507,0.0654194616809699,0.933010293861795,0.289103183420401,"1/601","5/654","Hdac4","Ephb1/Capn3/Usp2/Mef2c/Shh"
"BP","GO:0070265","necrotic cell death",0.872442561181507,0.894136276878834,0.933010293861795,0.962504853965211,"1/601","1/654","Cyld","Bok"
"BP","GO:0034976","response to endoplasmic reticulum stress",0.874357286736475,0.985486173998766,0.934819349687632,0.999999887221183,"7/601","5/654","Ccnd1/Itpr1/Lrrk2/Pik3r1/Dab2ip/Creb3l2/Hspa5","Rasgrf2/Jun/Stc2/Atf6/Bok"
"BP","GO:0009165","nucleotide biosynthetic process",0.875005305658306,0.675182584571094,0.935273528241914,0.84583742913515,"8/601","11/654","Cbfa2t3/Nos1/Pgam1/App/Eno2/Ak4/Htr2a/Hdac4","Gucy1a1/Igf1/Esrrb/Dlat/Nmnat2/Zbtb20/Acsl6/Aldoc/Gars/Adcy1/Npr1"
"MF","GO:0008135","translation factor activity, RNA binding",0.875971103791349,0.981848792501194,0.944987008938547,0.999948258971086,"2/595","1/653","Cpeb2/Eif4e2","Cpeb4"
"BP","GO:0001906","cell killing",0.875978399325723,0.749221992038914,0.935597627625486,0.886675095726229,"2/601","3/654","Rasgrp1/Cd55","Lyst/H2-K1/Stat5b"
"BP","GO:0001959","regulation of cytokine-mediated signaling pathway",0.875978399325723,0.343115887490423,0.935597627625486,0.698570361718885,"2/601","5/654","Cyld/Tbk1","Il1r1/Wnt5a/Gas6/Cxcr4/Ccdc3"
"BP","GO:0050953","sensory perception of light stimulus",0.875978399325723,0.543910564767206,0.935597627625486,0.778920298516853,"2/601","4/654","Slc4a10/Lamc3","Sema5a/Gjd2/Atf6/Olfm2"
"BP","GO:0003143","embryonic heart tube morphogenesis",0.878417311452718,0.183257959332489,0.9367697976551,0.501291709009504,"1/601","4/654","Ift172","Mef2c/Vangl2/Wnt5a/Shh"
"BP","GO:0006749","glutathione metabolic process",0.878417311452718,0.662112302004435,0.9367697976551,0.837360124386032,"1/601","2/654","Gsta4","Aldh5a1/Gstm7"
"BP","GO:0030865","cortical cytoskeleton organization",0.878417311452718,0.388400984625093,0.9367697976551,0.737694231594279,"1/601","3/654","Anln","Epb41/Wipf3/Epb41l1"
"BP","GO:0043631","RNA polyadenylation",0.878417311452718,1,0.9367697976551,1,"1/601",NA,"App",NA
"BP","GO:0060425","lung morphogenesis",0.878417311452718,0.183257959332489,0.9367697976551,0.501291709009504,"1/601","4/654","Rspo2","Igf1/Mapk3/Vangl2/Shh"
"BP","GO:1990928","response to amino acid starvation",0.878417311452718,0.183257959332489,0.9367697976551,0.501291709009504,"1/601","4/654","Sh3glb1","Mapk3/Rragd/Mios/Prkd1"
"BP","GO:0002698","negative regulation of immune effector process",0.880567325185173,0.908215169997175,0.938584862000986,0.970118400344346,"2/601","2/654","Bcr/Tnfaip3","Abr/Htra1"
"BP","GO:0042147","retrograde transport, endosome to Golgi",0.880567325185173,0.908215169997175,0.938584862000986,0.970118400344346,"2/601","2/654","Lrrk2/Rab9b","Ehd3/Pqlc1"
"BP","GO:0051291","protein heterooligomerization",0.881059300466048,0.53299314539319,0.938870414280962,0.777740380999966,"4/601","7/654","Grin2b/Kcnh7/Stxbp3/S100a10","Kcnc2/Parva/Kcnh2/Trps1/Cdh2/Aldoc/Jup"
"CC","GO:0005789","endoplasmic reticulum membrane",0.881848297264547,0.995624953206664,0.999820947154187,0.99999995667437,"15/606","11/659","Itpr1/Lrrc7/Fkbp1a/Nos1/Arl6ip1/Tyro3/Esyt2/Jph4/Gramd1b/Elovl6/Hspa5/Akap6/Spcs3/Ext1/Reep1","Moxd1/Jph1/Tmem178/Rab30/Ndrg4/Slc27a2/Atf6/Slc8a3/Bok/Dgat2/H2-K1"
"MF","GO:0004896","cytokine receptor activity",0.88410649981018,0.0262605237376597,0.951314016808467,0.160097052611171,"1/595","6/653","Lifr","Il1r1/Il1rap/Gfra2/Crlf1/Flt3/Cxcr4"
"BP","GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",0.884112650175783,0.904653457795081,0.939972596862859,0.967800060542163,"1/601","1/654","Samd4b","Samd4"
"BP","GO:0006368","transcription elongation from RNA polymerase II promoter",0.884112650175783,0.904653457795081,0.939972596862859,0.967800060542163,"1/601","1/654","Cdk13","Shh"
"BP","GO:0015914","phospholipid transport",0.884112650175783,0.0765651984578801,0.939972596862859,0.322269203133894,"1/601","5/654","Mttp","Pitpnm2/Mfsd2a/Atp11c/Apoe/Pqlc1"
"BP","GO:0031146","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process",0.884112650175783,1,0.939972596862859,1,"1/601",NA,"Fbxl16",NA
"BP","GO:0031641","regulation of myelination",0.884112650175783,0.193667009173914,0.939972596862859,0.510316174419038,"1/601","4/654","Ptn","Igf1/Ngfr/Pard3/Cdh2"
"BP","GO:0033209","tumor necrosis factor-mediated signaling pathway",0.884112650175783,0.402310554300177,0.939972596862859,0.737694231594279,"1/601","3/654","Cyld","St18/Gas6/Ccdc3"
"BP","GO:0043388","positive regulation of DNA binding",0.884112650175783,0.402310554300177,0.939972596862859,0.737694231594279,"1/601","3/654","Calm1","Igf1/Ngf/Neurod1"
"BP","GO:1904888","cranial skeletal system development",0.884112650175783,0.193667009173914,0.939972596862859,0.510316174419038,"1/601","4/654","Runx2","Dlx2/Mef2c/Mmp16/Tgfbr1"
"BP","GO:2000649","regulation of sodium ion transmembrane transporter activity",0.884112650175783,1,0.939972596862859,1,"1/601",NA,"Gpd1l",NA
"MF","GO:0043021","ribonucleoprotein complex binding",0.884508257201131,0.832640970565997,0.951314016808467,0.978970010314318,"4/595","5/653","Cpeb2/Uhmk1/Hspa5/Snd1","Rbm3/Dhx33/Cpeb4/Ddx3x/Pim1"
"CC","GO:0005801","cis-Golgi network",0.88753781915226,0.681253257440497,0.999820947154187,0.99999995667437,"1/606","2/659","Pik3r1","Rab30/Bok"
"CC","GO:0030134","COPII-coated ER to Golgi transport vesicle",0.88753781915226,0.907567550775753,0.999820947154187,0.99999995667437,"1/606","1/659","App","Vangl2"
"CC","GO:0031901","early endosome membrane",0.88753781915226,0.200080186190936,0.999820947154187,0.510316879385869,"1/606","4/659","Dnajc13","Ephb1/Ehd1/Egfr/Bok"
"CC","GO:0035861","site of double-strand break",0.88753781915226,0.907567550775753,0.999820947154187,0.99999995667437,"1/606","1/659","Actr2","Smchd1"
"BP","GO:1901293","nucleoside phosphate biosynthetic process",0.888375646384078,0.701148692991908,0.944067730994081,0.857022378604696,"8/601","11/654","Cbfa2t3/Nos1/Pgam1/App/Eno2/Ak4/Htr2a/Hdac4","Gucy1a1/Igf1/Esrrb/Dlat/Nmnat2/Zbtb20/Acsl6/Aldoc/Gars/Adcy1/Npr1"
"BP","GO:0043473","pigmentation",0.889278096467545,0.574852000808472,0.944067730994081,0.799134881792929,"2/601","4/654","Kit/Grk3","Lyst/Mef2c/Shroom2/Adamts9"
"BP","GO:0043901","negative regulation of multi-organism process",0.889439691847885,0.317500606608948,0.944067730994081,0.666556320215428,"3/601","7/654","Tnfaip3/Trim8/Gsn","Prox1/Jun/Igf1/Grb14/Mid2/Zc3hav1/Htra1"
"MF","GO:0003743","translation initiation factor activity",0.889535728423119,1,0.952405170883099,1,"1/595",NA,"Eif4e2",NA
"MF","GO:0004521","endoribonuclease activity",0.889535728423119,0.911395161451992,0.952405170883099,0.999948258971086,"1/595","1/653","Snd1","Rpp25"
"MF","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",0.889535728423119,0.690486119261998,0.952405170883099,0.902044836253925,"1/595","2/653","Gsta4","Gstm7/Trit1"
"BP","GO:0006305","DNA alkylation",0.889541623380581,1,0.944067730994081,1,"1/601",NA,"Meg3",NA
"BP","GO:0006306","DNA methylation",0.889541623380581,1,0.944067730994081,1,"1/601",NA,"Meg3",NA
"BP","GO:0007032","endosome organization",0.889541623380581,0.909514057888776,0.944067730994081,0.970118400344346,"1/601","1/654","Dnajc13","Laptm4b"
"BP","GO:0051926","negative regulation of calcium ion transport",0.889541623380581,0.416128418401029,0.944067730994081,0.746766062894167,"1/601","3/654","Nos1","Usp2/Gstm7/Prkce"
"CC","GO:0034708","methyltransferase complex",0.889845261006202,0.996683155085347,0.999820947154187,0.99999995667437,"3/606","1/659","Zfp462/Epop/Jarid2","Prdm8"
"CC","GO:0000123","histone acetyltransferase complex",0.890749571101003,0.916665733352361,0.999820947154187,0.99999995667437,"2/606","2/659","Jade2/Kansl3","Dpf3/Usp22"
"BP","GO:0007093","mitotic cell cycle checkpoint",0.893029493115847,0.996848914253741,0.947289512950734,0.999999887221183,"3/601","1/654","Ccnd1/Plk2/Dgkz","Map3k20"
"BP","GO:0017148","negative regulation of translation",0.893029493115847,0.325759652682882,0.947289512950734,0.678237571892912,"3/601","7/654","Cpeb2/Eif4e2/Samd4b","Igfbp5/Paip2/Prkca/Samd4/Cpeb4/Ddx3x/Hnrnpd"
"BP","GO:0035148","tube formation",0.894361005639487,0.564299527022881,0.94811908012895,0.789854712455889,"4/601","7/654","Dab2ip/Ift172/Grem1/Lmo4","Prkacb/Vangl2/Wnt5a/Spint1/Shh/Shroom3/Cthrc1"
"MF","GO:0004536","deoxyribonuclease activity",0.894711023036367,1,0.956507880483323,1,"1/595",NA,"Zranb3",NA
"BP","GO:0032784","regulation of DNA-templated transcription, elongation",0.894716668933143,0.91412723267368,0.94811908012895,0.971492649415434,"1/601","1/654","Cdk13","Shh"
"BP","GO:0042102","positive regulation of T cell proliferation",0.894716668933143,0.429841258979133,0.94811908012895,0.746766062894167,"1/601","3/654","Icosl","Igf1/Shh/Stat5b"
"BP","GO:0051310","metaphase plate congression",0.894716668933143,1,0.94811908012895,1,"1/601",NA,"Dync1h1",NA
"CC","GO:0044798","nuclear transcription factor complex",0.897109643014857,0.973654821631042,0.999964045935181,0.99999995667437,"5/606","4/659","Tle3/Pbx1/Thra/Junb/Tfdp2","Tle4/Jun/Sox1/Neurod1"
"BP","GO:0060349","bone morphogenesis",0.897396637812427,0.786729193077668,0.950718561930232,0.902879334169326,"2/601","3/654","Sik3/Runx2","Mef2c/Dlx5/Mmp16"
"MF","GO:0003682","chromatin binding",0.89796790842589,0.893690083209868,0.958550450973364,0.999948258971086,"17/595","19/653","Prkcb/Ar/Foxp1/Egr1/Cbfa2t3/Fezf2/Chd5/Fosl2/Per1/Mllt3/Epop/Jarid2/Nr3c1/Runx2/Thra/Egr2/Hdac4","Tshz1/Prdm8/Arx/Dlx2/Tle4/Satb1/Jun/Dlx1/Mef2c/Egfr/Zeb1/Cux1/Nfia/Neurod1/Gmnc/Tshz3/H3f3b/Hnrnpd/Stat5b"
"MF","GO:0016836","hydro-lyase activity",0.899644241501865,0.448972789032017,0.958902245433126,0.803345414021522,"1/595","3/653","Eno2","Car10/Car4/Car2"
"BP","GO:0001756","somitogenesis",0.899649644841086,0.443436669187308,0.951902023203068,0.75222272548752,"1/601","3/654","Plxna2","Sema3c/Wnt5a/Pcdh8"
"BP","GO:0002011","morphogenesis of an epithelial sheet",0.899649644841086,0.0101355319572308,0.951902023203068,0.0930058792338677,"1/601","7/654","Arhgap12","Lin7c/Tmeff2/Vangl2/Wnt5a/Jag1/Ddr1/Pard3"
"BP","GO:0002066","columnar/cuboidal epithelial cell development",0.899649644841086,0.0336093008867802,0.951902023203068,0.192853446764185,"1/601","6/654","Ripor2","Rfx3/Atp2b2/Wnt5a/Fgfr1/Shroom3/Strc"
"BP","GO:1905268","negative regulation of chromatin organization",0.899649644841086,1,0.951902023203068,1,"1/601",NA,"Jarid2",NA
"BP","GO:2000059","negative regulation of ubiquitin-dependent protein catabolic process",0.899649644841086,0.708345902504783,0.951902023203068,0.864090034046196,"1/601","2/654","Map1a","Shh/Anks1"
"BP","GO:2001242","regulation of intrinsic apoptotic signaling pathway",0.900509230039802,0.932419484943828,0.952570985576059,0.982187914678827,"4/601","4/654","Lrrk2/Cyld/Sh3glb1/Hsph1","Nacc2/Ddx3x/Bok/Cxcl12"
"BP","GO:0006839","mitochondrial transport",0.900919243546246,0.998571292750549,0.952764167203123,0.999999887221183,"5/601","2/654","Lrrk2/Ppp2r2b/Sh3glb1/Crym/Sfxn3","Bok/Mcu"
"CC","GO:0044455","mitochondrial membrane part",0.901471698398261,0.999612039454221,0.999964045935181,0.99999995667437,"6/606","2/659","Synj2/Lrrk2/ND2/ND5/CYTB/ND1","Cnr1/Mcu"
"CC","GO:0005788","endoplasmic reticulum lumen",0.902501805131262,0.714501407828907,0.999964045935181,0.99999995667437,"1/606","2/659","Hspa5","Slc27a2/Poglut3"
"CC","GO:0030173","integral component of Golgi membrane",0.902501805131262,0.451213563969676,0.999964045935181,0.842828997998064,"1/606","3/659","Zdhhc20","Steap2/Cux1/Pcsk5"
"BP","GO:0140013","meiotic nuclear division",0.903179877121766,0.832469476147393,0.954467072458764,0.927780576562411,"3/601","4/654","Actr2/Fancd2/Smc2","Pde3a/Camk2b/Wnt5a/Chtf18"
"MF","GO:0050840","extracellular matrix binding",0.904346688840532,0.00318041889451225,0.962473606060476,0.0359995663618993,"1/595","8/653","Dcn","Spock3/Plekha2/Sparcl1/Spock1/Olfml2b/Adamts15/Shh/Smoc1"
"BP","GO:0002088","lens development in camera-type eye",0.904351856243745,0.000704478744959956,0.954467072458764,0.0124485277432806,"1/601","9/654","Abi2","Prox1/Maf/Nhs/Sox1/Shroom2/Tmod1/Pds5b/Nectin3/Tgfbr1"
"BP","GO:0031529","ruffle organization",0.904351856243745,0.236950944210497,0.954467072458764,0.567055360397436,"1/601","4/654","Pfn2","Eps8/Mtss2/Carmil1/Rdx"
"BP","GO:0035567","non-canonical Wnt signaling pathway",0.904351856243745,0.0113214825471535,0.954467072458764,0.102153335216696,"1/601","7/654","Mllt3","Tiam1/Frzb/Vangl2/Wnt5a/Ankrd6/Dact1/Cthrc1"
"BP","GO:0043462","regulation of ATPase activity",0.904351856243745,0.719045594972566,0.954467072458764,0.86880488159671,"1/601","2/654","Pfn2","Napa/Zc3hav1"
"BP","GO:0050688","regulation of defense response to virus",0.904351856243745,0.719045594972566,0.954467072458764,0.86880488159671,"1/601","2/654","Rnf216","Zc3hav1/Htra1"
"BP","GO:0090307","mitotic spindle assembly",0.904351856243745,1,0.954467072458764,1,"1/601",NA,"Ripor2",NA
"BP","GO:1901607","alpha-amino acid biosynthetic process",0.904351856243745,1,0.954467072458764,1,"1/601",NA,"Gls",NA
"BP","GO:0002706","regulation of lymphocyte mediated immunity",0.904958307545197,0.800375909779279,0.95486661007665,0.910668889089842,"2/601","3/654","Rasgrp1/Cd55","Il1r1/H2-K1/Stat5b"
"CC","GO:0031902","late endosome membrane",0.907034169820618,0.924886282153629,0.999964045935181,0.99999995667437,"1/606","1/659","Vamp8","Laptm4b"
"MF","GO:0048037","cofactor binding",0.907106609023317,0.957007314405928,0.96261533209823,0.999948258971086,"13/595","13/653","Creg2/Nos1/Gpt2/Gsta4/Gpd1l/Crym/Aldh1a3/Cryl1/Mical3/CYTB/Ivd/Acox1/Cyp4x1","Gad1/Gad2/Pam/Tdo2/Gucy1a1/Aldh5a1/Stc2/Cygb/Gstm7/Nubp1/Pygm/Abat/Egln3"
"CC","GO:0005770","late endosome",0.907865294532588,0.373489518500865,0.999964045935181,0.827333915545658,"5/606","10/659","Lrrk2/Sorl1/Parm1/Vamp8/Arf1","Crhbp/Mapk3/Slc17a8/Egfr/Nmnat2/Slc30a3/Laptm4b/Apoe/Zc3hav1/Cxcr4"
"CC","GO:0098827","endoplasmic reticulum subcompartment",0.908058087415893,0.993618058897578,0.999964045935181,0.99999995667437,"15/606","12/659","Itpr1/Lrrc7/Fkbp1a/Nos1/Arl6ip1/Tyro3/Esyt2/Jph4/Gramd1b/Elovl6/Hspa5/Akap6/Spcs3/Ext1/Reep1","Moxd1/Jph1/Tmem178/Rab30/Ndrg4/Slc27a2/Atf6/Reep5/Slc8a3/Bok/Dgat2/H2-K1"
"MF","GO:0042626","ATPase activity, coupled to transmembrane movement of substances",0.908535819059003,0.933832416656045,0.96261533209823,0.999948258971086,"2/595","2/653","Atp2b1/Atp6v0a2","Abcd2/Atp2b2"
