"","Length","gencodeID","ensemblID","gene_type","Symbol","EntrezID","meanExprs","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSMUSG00000023973.13",2659,"ENSMUSG00000023973.13","ENSMUSG00000023973","protein_coding","Cnpy3",72029,13.9055191507268,0.189976242743404,5.21200421616928,1.47075686614763,0.15686109063157,0.506473230061252,-5.95342238488321
"ENSMUSG00000062619.5",773,"ENSMUSG00000062619.5","ENSMUSG00000062619","protein_coding","2310039H08Rik",67101,1.05528307560005,0.0134593384933995,-0.00496117251263486,0.023821330738539,0.981230365703465,0.99312710549533,-5.65562608211361
"ENSMUSG00000063888.6",2606,"ENSMUSG00000063888.6","ENSMUSG00000063888","protein_coding","Rpl7l1",66229,7.79570356491859,-0.235628735902559,4.30957178817188,-1.1672673634959,0.256783099805408,0.632031140179201,-6.08425053154847
"ENSMUSG00000036568.6",6579,"ENSMUSG00000036568.6","ENSMUSG00000036568","protein_coding","Bicral",210982,10.7125022991862,0.0719022168341147,6.13968800688058,0.66064836430936,0.516349384386697,0.831498072463236,-7.02429673627755
"ENSMUSG00000073388.2",1190,"ENSMUSG00000073388.2","ENSMUSG00000073388","protein_coding",NA,NA,0.516631932029332,1.92669922723915,-0.675600276795244,2.83729555320563,0.0101567045280727,0.100203656940016,-2.59737368374522
"ENSMUSG00000036430.7",1843,"ENSMUSG00000036430.7","ENSMUSG00000036430","protein_coding","Tbcc",72726,5.79025186104712,-0.0427084031302718,3.43024415597399,-0.176618632803306,0.861577944275198,0.962454767460331,-6.4866043930817
"ENSMUSG00000023977.14",7747,"ENSMUSG00000023977.14","ENSMUSG00000023977","protein_coding","Ubr2",224826,15.7850042689495,0.214818583342691,6.93406934357176,2.4754951243588,0.0223372803156013,0.168181430668902,-4.63515906585729
"ENSMUSG00000064043.13",9070,"ENSMUSG00000064043.13","ENSMUSG00000064043","processed_transcript","Trerf1",224829,7.61953705617946,0.449071912058388,6.08866879568927,3.79923063833106,0.00111878324073373,0.020422815081905,-1.56585399356395
"ENSMUSG00000034729.16",8079,"ENSMUSG00000034729.16","ENSMUSG00000034729","protein_coding","Mrps10",64657,1.32792906247668,-0.157788904169243,3.42232183331854,-0.623997423282813,0.539657349406196,0.844554009747948,-6.28204838593881
"ENSMUSG00000096361.1",378,"ENSMUSG00000096361.1","ENSMUSG00000096361","protein_coding","Gm5814",NA,0.551030758626692,0.331526275039904,-1.29653453611461,0.46434195365073,0.647399915156377,0.900355304810722,-5.44956589599116
"ENSMUSG00000023980.6",2779,"ENSMUSG00000023980.6","ENSMUSG00000023980","protein_coding","Taf8",63856,2.81921413631674,-0.0755031681908406,2.94958911343659,-0.252349991329147,0.803336724564741,0.952255939221857,-6.30453997318135
"ENSMUSG00000034165.16",8775,"ENSMUSG00000034165.16","ENSMUSG00000034165","protein_coding","Ccnd3",12445,0.828297049282339,0.746562702898905,2.84622951541122,2.77086175553995,0.0117664375330489,0.111211812812366,-3.05189315768212
"ENSMUSG00000023988.8",3854,"ENSMUSG00000023988.8","ENSMUSG00000023988","protein_coding","Bysl",53414,6.31502859170171,0.185421244774733,4.59646249833259,1.01448380004764,0.322425878526194,0.699256826255465,-6.32938766768723
"ENSMUSG00000092558.3",7324,"ENSMUSG00000092558.3","ENSMUSG00000092558","protein_coding","Med20",56771,1.0531473509367,0.453293708390511,2.96434634845718,1.82587081432317,0.0827854149265222,0.364707305768295,-4.79336910662202
"ENSMUSG00000090115.7",8581,"ENSMUSG00000090115.7","ENSMUSG00000090115","protein_coding","Usp49",224836,0.837654533113283,-0.00291542223440327,2.86794165656864,-0.0109860047430104,0.991343077666538,0.996656294781578,-6.3257638493028
"ENSMUSG00000023266.11",3128,"ENSMUSG00000023266.11","ENSMUSG00000023266","protein_coding","Frs3",107971,1.53128627489252,0.12629970594401,2.27182069558485,0.378017391798409,0.709385910755225,0.925121656986887,-6.08211078975063
"ENSMUSG00000023990.18",5669,"ENSMUSG00000023990.18","ENSMUSG00000023990","protein_coding","Tfeb",21425,0.109202259328988,0.232896041469513,-0.370987624410865,0.361649111663878,0.721393533370057,0.929328991900761,-5.55378163426515
"ENSMUSG00000064748.1",119,"ENSMUSG00000064748.1","ENSMUSG00000064748","rRNA","n-R5s28",NA,0.844325403118436,0.0807525677025177,-1.8156027603226,0.0995201841038982,0.921712558251672,0.97651918192185,-5.49682958691433
"ENSMUSG00000023991.16",4926,"ENSMUSG00000023991.16","ENSMUSG00000023991","protein_coding","Foxp4",74123,6.57297798392629,0.404674376463817,5.00556037953228,2.71033490675778,0.0134424190381414,0.122433665917993,-3.72191919675929
"ENSMUSG00000085932.1",663,"ENSMUSG00000085932.1","ENSMUSG00000085932","lincRNA","Gm15556",NA,0.107530847458084,-0.215834527472067,-1.8156027603226,-0.291127785746151,0.773940782816552,0.944301421227799,-5.46379675963319
"ENSMUSG00000041754.5",994,"ENSMUSG00000041754.5","ENSMUSG00000041754","protein_coding","Trem3",58218,0.124541021920293,-0.480667255297406,-1.68352255192917,-0.630472106130262,0.535498899511481,0.843093759185334,-5.33243269985244
"ENSMUSG00000023994.13",7315,"ENSMUSG00000023994.13","ENSMUSG00000023994","protein_coding","Nfya",18044,1.59091207263351,0.767644917490004,3.44955128293852,3.18376106506257,0.00465102396925686,0.0570164261187319,-2.30485846285658
"ENSMUSG00000040771.13",1336,"ENSMUSG00000040771.13","ENSMUSG00000040771","protein_coding","Oard1",106821,3.2212280751478,-0.487295197887309,2.144561130619,-1.41648264313853,0.171968017680205,0.529158263018459,-5.14148808201069
"ENSMUSG00000040694.3",1218,"ENSMUSG00000040694.3","ENSMUSG00000040694","protein_coding","Apobec2",11811,0.225256631751116,-0.485561389292069,-1.16445432772118,-0.669050267742818,0.511086341625538,0.828099791458694,-5.33866673332829
"ENSMUSG00000040490.4",3202,"ENSMUSG00000040490.4","ENSMUSG00000040490","protein_coding","Lrfn2",70530,7.7644211294512,0.0361406317291698,4.62908540763152,0.234308543179105,0.817118994701443,0.952567460407938,-6.85002276064179
"ENSMUSG00000101012.6",950,"ENSMUSG00000101012.6","ENSMUSG00000101012","lincRNA","1700008K24Rik",69311,0.359708469032572,0.0877193737956478,-1.10304052820732,0.101889970872969,0.919855050054624,0.97651918192185,-5.53718551950249
"ENSMUSG00000064120.13",3110,"ENSMUSG00000064120.13","ENSMUSG00000064120","protein_coding","Mocs1",56738,1.06308455234323,0.369831776949943,1.60043682431511,0.688166443022418,0.499224929944376,0.822619518058186,-5.73716563421467
"ENSMUSG00000040260.7",6045,"ENSMUSG00000040260.7","ENSMUSG00000040260","protein_coding","Daam2",76441,1.71082394576891,-0.026674275464626,3.32668433156774,-0.0775172310320636,0.938979637368189,0.983113719859108,-6.44473654530508
"ENSMUSG00000023999.14",6015,"ENSMUSG00000023999.14","ENSMUSG00000023999","protein_coding","Kif6",319991,0.394509256233523,0.152434808200463,1.27214050359759,0.331664030785258,0.743581132882465,0.937398609638826,-5.81682954746662
"ENSMUSG00000039316.14",4504,"ENSMUSG00000039316.14","ENSMUSG00000039316","protein_coding","Rftn1",76438,3.23308053578243,0.525591397813571,3.83998097722922,2.60958464271883,0.016744852535474,0.141410974978378,-3.60684304174279
"ENSMUSG00000010592.8",2942,"ENSMUSG00000010592.8","ENSMUSG00000010592","protein_coding","Dazl",13164,1.07823029450023,-0.0152046298546317,1.74362711274614,-0.0421417762181469,0.966802084390227,0.990984779358443,-5.98504743967257
"ENSMUSG00000038910.6",4050,"ENSMUSG00000038910.6","ENSMUSG00000038910","protein_coding","Plcl2",224860,27.8185090236217,0.415562538172355,6.79212401194164,3.68019690880371,0.00147709979125007,0.0249605318585924,-1.98881905364655
"ENSMUSG00000044645.7",1356,"ENSMUSG00000044645.7","ENSMUSG00000044645","protein_coding","Gm7334",NA,0.700165094471917,0.831343242866056,-0.270107042249227,0.924531408763525,0.366192269450486,0.737654614400359,-5.24256297324171
"ENSMUSG00000023923.9",5613,"ENSMUSG00000023923.9","ENSMUSG00000023923","protein_coding","Tbc1d5",72238,10.3959879434849,-0.0490259824009085,5.86609891470422,-0.404844797596237,0.689873790252008,0.919620739102097,-7.09523399789721
"ENSMUSG00000023927.15",19027,"ENSMUSG00000023927.15","ENSMUSG00000023927","protein_coding","Satb1",20230,4.71277273108258,-1.15457164038011,6.32786894678683,-7.0832657647325,7.09591108789416e-07,6.6666855965449e-05,5.81051491821923
"ENSMUSG00000103753.1",1905,"ENSMUSG00000103753.1","ENSMUSG00000103753","TEC","Gm6934",NA,0.328478491809443,-0.212624995435304,-0.334978373357716,-0.330060567184631,0.744774308510406,0.937613378427951,-5.56258968181228
"ENSMUSG00000103358.1",3254,"ENSMUSG00000103358.1","ENSMUSG00000103358","TEC","Gm37593",NA,1.36610450869338,-0.573492987587462,1.98533786604379,-1.27720710476302,0.216106690576226,0.58509574941131,-5.28186990252017
"ENSMUSG00000102600.1",2287,"ENSMUSG00000102600.1","ENSMUSG00000102600","TEC","Gm37266",NA,1.02699303008816,-0.852212241508737,1.24006332174145,-1.85234194453621,0.0787418801254683,0.354666781353477,-4.34212796256295
"ENSMUSG00000103378.1",4051,"ENSMUSG00000103378.1","ENSMUSG00000103378","TEC","Gm37176",NA,1.31152022252671,-1.03341810239503,2.17764791138079,-2.41848818322619,0.0252087042272401,0.181727635519725,-3.55950769713156
"ENSMUSG00000017831.7",2357,"ENSMUSG00000017831.7","ENSMUSG00000017831","protein_coding","Rab5a",271457,57.4696209515612,0.0428031114006284,7.0774242585846,0.446766657976696,0.659826857965771,0.904984678963368,-7.35752173769791
"ENSMUSG00000000708.14",4867,"ENSMUSG00000000708.14","ENSMUSG00000000708","protein_coding","Kat2b",18519,1.59018540361767,-0.518841111135894,2.83828759280574,-1.38524482820278,0.181181161916277,0.541694698382339,-5.35795495828239
"ENSMUSG00000107430.1",767,"ENSMUSG00000107430.1","ENSMUSG00000107430","processed_pseudogene","Gm31532",NA,0.228839810756993,-0.411504535299211,-1.22586812723503,-0.621807205885548,0.541067974824305,0.84508873154931,-5.36146060000413
"ENSMUSG00000021631.8",306,"ENSMUSG00000021631.8","ENSMUSG00000021631","processed_pseudogene","Mrps36-ps1",NA,0.534348224694837,0.993356827458047,-1.55144234353574,1.4870085194199,0.152553916305676,0.500175916419603,-4.62241563492195
"ENSMUSG00000090790.1",207,"ENSMUSG00000090790.1","ENSMUSG00000090790","processed_pseudogene","Gm17377",NA,0.224131066726875,-0.174573605449671,-1.75418896080874,-0.230890268239787,0.819737314919317,0.952567460407938,-5.4764047450376
"ENSMUSG00000024172.10",7375,"ENSMUSG00000024172.10","ENSMUSG00000024172","protein_coding","St6gal2",240119,4.8880793987441,0.283430492496904,5.15857349394358,1.93722078439586,0.0669203341850245,0.321103693447876,-5.21190104797079
"ENSMUSG00000024174.8",3499,"ENSMUSG00000024174.8","ENSMUSG00000024174","protein_coding","Pot1b",72836,1.0237197042673,0.294217278199868,1.87181987201623,0.774374124193601,0.447736088494187,0.792709316038407,-5.76056321261169
"ENSMUSG00000057835.7",2018,"ENSMUSG00000057835.7","ENSMUSG00000057835","protein_coding","Zfp119a",104349,1.27593040522573,0.34387829964274,1.35441897755439,0.7437773611217,0.46562974998096,0.801884231438831,-5.66954641696794
"ENSMUSG00000003198.9",2028,"ENSMUSG00000003198.9","ENSMUSG00000003198","protein_coding","Zfp959",224893,2.09579758878141,0.00102867741433381,2.11346563668287,0.00283060528614868,0.997769451787928,0.999027919873641,-6.09749680051009
"ENSMUSG00000059912.4",468,"ENSMUSG00000059912.4","ENSMUSG00000059912","processed_pseudogene","Rpl21-ps6",NA,0.184670458448144,-0.736136702866305,-1.68352255192917,-1.09183372402469,0.287839330426251,0.667337225517535,-4.99699356327455
"ENSMUSG00000062101.12",2166,"ENSMUSG00000062101.12","ENSMUSG00000062101","protein_coding","Zfp119b",240120,0.905143474225676,-0.746682106658842,0.984583511318148,-1.4682381758653,0.157537416260739,0.507614038191873,-4.83419185078642
"ENSMUSG00000003208.8",1311,"ENSMUSG00000003208.8","ENSMUSG00000003208","protein_coding","Yju2",72886,2.60916551917915,-0.480787756708868,1.75252817525117,-1.10483937646482,0.282298075364885,0.660947540087842,-5.40358506096306
"ENSMUSG00000039154.6",1549,"ENSMUSG00000039154.6","ENSMUSG00000039154","protein_coding","Shd",20420,2.02694074228558,-0.731622927689958,1.64722590620765,-1.91506438713387,0.0698444237175827,0.329440805676904,-4.32795585700439
"ENSMUSG00000011589.8",1748,"ENSMUSG00000011589.8","ENSMUSG00000011589","protein_coding","Fsd1",240121,10.5927250250129,-0.136104737769641,4.21975944467069,-0.818468543574193,0.422701071733338,0.777001160061975,-6.39573265523426
"ENSMUSG00000003199.16",2305,"ENSMUSG00000003199.16","ENSMUSG00000003199","protein_coding","Mpnd",68047,7.93748301928844,0.0031013791816519,4.20222346117184,0.0177000565426597,0.986052905038611,0.994344742461705,-6.73960068173845
"ENSMUSG00000003200.9",2072,"ENSMUSG00000003200.9","ENSMUSG00000003200","protein_coding","Sh3gl1",20405,7.30592224703165,-0.466142883786114,3.91811740680196,-2.40656958025727,0.0258509477456027,0.184663361024064,-4.01356615988529
"ENSMUSG00000002835.8",3308,"ENSMUSG00000002835.8","ENSMUSG00000002835","protein_coding","Chaf1a",27221,0.991578815961274,-0.0352613315814659,1.65500303780752,-0.0687720469862013,0.945851602279991,0.985649958355344,-5.96943137780957
"ENSMUSG00000019578.11",5685,"ENSMUSG00000019578.11","ENSMUSG00000019578","protein_coding","Ubxn6",66530,7.05681005906754,0.047087430354576,5.33151448898592,0.371998079854864,0.71379279795697,0.926691892042299,-6.9810470138099
"ENSMUSG00000002833.10",2251,"ENSMUSG00000002833.10","ENSMUSG00000002833","protein_coding","Hdgfl2",15193,19.9991504742297,-0.073365480032735,5.4749336979725,-0.449950662848344,0.657567903488264,0.904325882864091,-6.98100438547562
"ENSMUSG00000037095.7",1351,"ENSMUSG00000037095.7","ENSMUSG00000037095","protein_coding","Lrg1",76905,0.348320952445139,0.344122041929148,-0.666347667429516,0.447422767345965,0.659361094308946,0.904797604365887,-5.49023961284392
"ENSMUSG00000001227.11",3977,"ENSMUSG00000001227.11","ENSMUSG00000001227","protein_coding","Sema6b",20359,26.1528685704422,0.132563068369903,6.70247265295182,1.41967002636001,0.17104951819262,0.527518373624334,-6.37602330225416
"ENSMUSG00000044469.7",2379,"ENSMUSG00000044469.7","ENSMUSG00000044469","protein_coding","Tnfaip8l1",66443,2.01520746772603,0.00250186211455787,2.2940674633867,0.00754418236747091,0.994055151882263,0.997665922562207,-6.15077790465957
"ENSMUSG00000019579.13",2222,"ENSMUSG00000019579.13","ENSMUSG00000019579","protein_coding","Mydgf",28106,4.41765820043617,-0.391028078329421,3.27919128492405,-1.49047919181131,0.151646740904715,0.498915333873711,-5.35470910536247
"ENSMUSG00000001229.7",3509,"ENSMUSG00000001229.7","ENSMUSG00000001229","protein_coding","Dpp9",224897,24.2083826192531,0.22486810763485,6.4036950300592,1.90100751617187,0.0717575545415492,0.334900876177041,-5.57671653474019
"ENSMUSG00000043683.3",6816,"ENSMUSG00000043683.3","ENSMUSG00000043683","protein_coding","Fem1a",14154,10.8767825254445,0.225548261786158,6.20995253465744,1.97050026814313,0.0627319185347658,0.309233430602303,-5.41440162618576
"ENSMUSG00000047123.8",2992,"ENSMUSG00000047123.8","ENSMUSG00000047123","protein_coding","Ticam1",106759,0.778878927866389,0.653240568982771,1.29630537391094,1.58731327697258,0.128070915095642,0.459232920402065,-4.7530348603151
"ENSMUSG00000024197.9",2159,"ENSMUSG00000024197.9","ENSMUSG00000024197","protein_coding","Plin3",66905,0.335070983861371,0.330049770852629,-0.117065269939467,0.585360176202462,0.564829490826301,0.857878529721088,-5.49463461635734
"ENSMUSG00000024201.12",4895,"ENSMUSG00000024201.12","ENSMUSG00000024201","protein_coding","Kdm4b",193796,12.7254140156116,0.118418310124658,5.96010790706669,1.01908773290945,0.320288665904805,0.697650711748495,-6.67517991028767
"ENSMUSG00000013236.16",6970,"ENSMUSG00000013236.16","ENSMUSG00000013236","protein_coding","Ptprs",19280,129.301973831164,0.0836052890699332,9.81549846711691,1.48278268593642,0.153664471184852,0.501490978548714,-6.97769248744255
"ENSMUSG00000110218.1",1269,"ENSMUSG00000110218.1","ENSMUSG00000110218","protein_coding","Gm20219",NA,0.109192211530506,-0.261209742413728,-1.55144234353574,-0.349817060712991,0.730119891821005,0.932307768496803,-5.45527581341256
"ENSMUSG00000042625.16",8165,"ENSMUSG00000042625.16","ENSMUSG00000042625","protein_coding","Safb2",224902,4.22290179638035,0.0110452967384395,5.11038993929299,0.0807287788036609,0.936457201374075,0.982662807925779,-6.98543672343244
"ENSMUSG00000071054.12",7268,"ENSMUSG00000071054.12","ENSMUSG00000071054","protein_coding","Safb",224903,13.0578995374919,-0.156813635377348,6.56571299975576,-1.56864543895788,0.132361743036933,0.467453004920639,-6.1216379119918
"ENSMUSG00000049760.5",755,"ENSMUSG00000049760.5","ENSMUSG00000049760","protein_coding","2410015M20Rik",224904,12.4595318239153,0.294651223250807,3.22702559533647,1.15987410943875,0.259711905079444,0.636738009233916,-5.78436731666846
"ENSMUSG00000057863.5",404,"ENSMUSG00000057863.5","ENSMUSG00000057863","protein_coding","Rpl36",54217,52.8037665062064,-0.224809563390099,4.42092747441932,-1.35085166230036,0.191776366387185,0.55615467970731,-5.8919736427671
"ENSMUSG00000041168.9",2963,"ENSMUSG00000041168.9","ENSMUSG00000041168","protein_coding","Lonp1",74142,17.5646216238987,-0.00287923945879586,5.70416828824703,-0.0234494369437634,0.9815233366083,0.99312710549533,-7.1407210287166
"ENSMUSG00000002372.8",2511,"ENSMUSG00000002372.8","ENSMUSG00000002372","protein_coding","Ranbp3",71810,24.1922213547114,-0.144558524720423,5.92595776794509,-1.31260166344556,0.204129142219252,0.571520561160274,-6.3239181906159
"ENSMUSG00000054723.5",2276,"ENSMUSG00000054723.5","ENSMUSG00000054723","protein_coding","Vmac",106639,1.0157294914815,-0.44326543785589,1.30523444538268,-1.06629282984028,0.298950186539487,0.676522041459367,-5.34736439996264
"ENSMUSG00000002379.6",2661,"ENSMUSG00000002379.6","ENSMUSG00000002379","protein_coding","Ndufa11",69875,8.45140051372379,-0.256636477965664,4.48661011859047,-1.27448680055851,0.217049341560292,0.58627061993012,-5.99535469478403
"ENSMUSG00000039481.5",1023,"ENSMUSG00000039481.5","ENSMUSG00000039481","protein_coding","Nrtn",18188,0.105727396355006,-1.06165099214608,-1.62210875241531,-1.55430646175112,0.135738355233526,0.472157840086416,-4.51349114540105
"ENSMUSG00000007603.8",2303,"ENSMUSG00000007603.8","ENSMUSG00000007603","protein_coding","Dus3l",224907,8.15200864506184,-0.218305853228404,4.22690713848886,-1.18892943053959,0.248343942634646,0.624125050049477,-6.01541603061868
"ENSMUSG00000024206.14",3353,"ENSMUSG00000024206.14","ENSMUSG00000024206","protein_coding","Rfx2",19725,0.537977313798952,0.238787004382418,0.90280148449876,0.446057404703339,0.66033050744791,0.905316320267429,-5.72020947848592
"ENSMUSG00000024212.8",3608,"ENSMUSG00000024212.8","ENSMUSG00000024212","protein_coding","Mllt1",64144,12.8869688107498,0.0534928095805695,5.53473083354053,0.449385066549929,0.657968931863071,0.904438521979368,-6.98079239795656
