"","OR_retro","Pval_retro","NumSig_retro","adjPval_retro","OR_syn","Pval_syn","NumSig_syn","adjPval_syn","setSize","ID","OR_retro_neuronBG","Pval_retro_neuronBG","OR_syn_neuronBG","Pval_syn_neuronBG","gsea_pvalue_projectorEnrich"
"Diabetes Insipidus, Nephrogenic",0.55630841178008,1,1,1,1.03681792132239,0.719853690449258,2,0.798098656802439,70,"MESH:D018500",0.936714222483623,1,2.21376182108399,0.328576429179753,0.699176577723452
"Diabetes Mellitus, Type 1",0.85578379582061,1,5,1,1.45102899670193,0.300676314160411,9,0.434570954326238,185,"MESH:D003922",0.691424214171259,0.661971048378955,1.3016183539048,0.527446434178966,0.999186214457461
"Diabetic Cardiomyopathies",0.835011331322633,1,2,1,0.369314068517368,0.520284206729967,1,0.627293015206343,66,"MESH:D058065",1.24975669228966,0.678084952486519,0.473064040106228,0.690383452475367,0.980755704153521
"Dyspepsia",0.667900618680662,1,1,1,1.94799468355936,0.218777948333381,3,0.347591132866119,64,"MESH:D004415",0.534631788696606,1,1.9937536643179,0.397387013995347,0.891367314435327
"Epidermolysis Bullosa, Junctional",0,1,0,NA,9.0799586006692,0.148688188772404,1,0.261036062905081,4,"MESH:D016109",0,1,Inf,0.231685944619702,0.778151693383477
"Epidermolysis Bullosa, Junctional, Non-Herlitz Type",0,1,0,NA,9.0799586006692,0.148688188772404,1,0.261036062905081,5,"MESH:C562639",0,1,Inf,0.231685944619702,0.778151693383477
"Epstein-Barr Virus Infections",0,1,0,NA,1.13407814933857,0.598569496014727,1,0.694585763293539,20,"MESH:D020031",0,1,1.65875727747418,0.546603114973212,0.672032220199859
"Esophageal Diseases",0,1,0,NA,1.51254471877094,0.502345673111346,1,0.61071821999234,28,"MESH:D004935",0,1,3.31790667183072,0.409755927300757,0.52306584068838
"Esophagitis",0.626053641022257,1,1,1,1.17096554337569,0.690242936104347,2,0.774530027311808,52,"MESH:D004941",0.749073313908822,1,1.65975684979284,0.627567967662474,0.529793821939186
"Facies",0,1,0,NA,9.09220540666832,0.0355224045510543,2,0.100927166133915,8,"MESH:D019066",0,1,Inf,0.0536159619386409,0.696672484259433
"Facioscapulohumeral Muscular Dystrophy 1B",0,1,0,NA,Inf,0.0522405753576159,1,0.131244795233419,2,"MESH:C563557",0,1,Inf,0.231685944619702,0.950267586283679
"Fasciculation",0,1,0,NA,5.19435729452079,0.0768633060169,2,0.177376860039,15,"MESH:D005207",0,0.585268051182681,3.32142141247299,0.231134334970374,0.665077275646617
"Female Urogenital Diseases",0,1,0,NA,6.06076251890176,0.0618730030862048,2,0.149197312406451,18,"MESH:D052776",0,0.590763358682805,2.21376182108399,0.328576429179753,0.754750410411811
"Feminization",0.890898764592798,1,2,1,1.23802452236026,0.735849978354672,3,0.810547492356119,66,"MESH:D005262",0.748654528315339,1,1.10585257998444,1,0.56726326177502
"Fibroadenoma",0,1,0,NA,9.0799586006692,0.148688188772404,1,0.261036062905081,3,"MESH:D018226",0,1,3.31790667183072,0.409755927300757,0.771942019140622
"Gait Ataxia",0,1,0,NA,3.63174841005478,0.275296625296396,1,0.404614636602773,13,"MESH:D020234",0,1,Inf,0.231685944619702,0.866867889937378
"Gallbladder Diseases",0,1,0,NA,2.4230090099226,0.221909962507507,2,0.350384151327643,28,"MESH:D005705",0,1,6.6437773936892,0.136061551955823,0.961489626260178
"Gallstones",0.835011331322633,1,2,1,1.5810106717602,0.33207546074346,4,0.46463233190443,85,"MESH:D042882",0.466722562605884,0.395175097950144,0.947207772432426,1,0.818913176686689
"Genetic Predisposition to Disease",0,1,0,NA,3.30499271480914,0.145388775702802,2,0.261036062905081,24,"MESH:D020022",0,1,6.6437773936892,0.136061551955823,0.683604295425991
"Glomerulonephritis, IGA",0.985873592473758,1,15,1,0.701419389912662,0.306561223702983,12,0.440831631720911,437,"MESH:D005922",1.08294319404036,0.762720899009628,0.718506778975582,0.379091729614576,0.406007143900595
"Granulomatosis with Polyangiitis",0,1,0,NA,3.41201415821242,0.0737563435333757,3,0.172549244045971,28,"MESH:D014890",0,0.590763358682805,4.98890047001319,0.0849711936563205,0.701370577931024
"Hearing Loss, Bilateral",0.871674095439678,1,1,1,2.59859819743284,0.127585295093274,3,0.244618422923194,35,"MESH:D006312",0.623986664832877,1,2.49295450823714,0.206349333383541,0.956519465539012
"HEARING LOSS, CISPLATIN-INDUCED, SUSCEPTIBILITY TO",0,1,0,NA,9.0799586006692,0.148688188772404,1,0.261036062905081,4,"OMIM:613290",0,1,3.31790667183072,0.409755927300757,0.940656288514159
"Heat Stroke",0,1,0,NA,2.26948357700834,0.383099863899317,1,0.5074829365939,14,"MESH:D018883",0,1,1.65875727747418,0.546603114973212,0.72428139913994
"Hematologic Neoplasms",0.823232188030343,1,3,1,0.744418790106201,0.798705962634626,3,0.864840851260424,100,"MESH:D019337",1.60862869392878,0.448006154762739,1.42295091544144,0.706256420927764,0.404427372018594
"Hepatitis C",0,1,0,NA,2.26948357700834,0.383099863899317,1,0.5074829365939,17,"MESH:D006526",0,0.585268051182681,1.10553191677488,1,0.445867059629616
"Hereditary Sensory and Autonomic Neuropathies",0,1,0,NA,9.0799586006692,0.148688188772404,1,0.261036062905081,4,"MESH:D009477",0,1,3.31790667183072,0.409755927300757,0.876889980016289
"Heredodegenerative Disorders, Nervous System",0,1,0,NA,9.0799586006692,0.148688188772404,1,0.261036062905081,3,"MESH:D020271",0,1,3.31790667183072,0.409755927300757,0.877949229962173
"Hernia, Umbilical",0,1,0,NA,Inf,0.0522405753576159,1,0.131244795233419,2,"MESH:D006554",0,1,Inf,0.231685944619702,0.946949527126039
"Heterotopia, Periventricular, Autosomal Recessive",0,1,0,NA,9.0799586006692,0.148688188772404,1,0.261036062905081,3,"MESH:C564292",0,1,Inf,0.231685944619702,0.978552924306156
"Holoprosencephaly",0,1,0,NA,9.0799586006692,0.148688188772404,1,0.261036062905081,9,"MESH:D016142",0,1,Inf,0.231685944619702,0.621505529687993
"Hyperesthesia",0.871674095439678,1,1,1,2.59859819743284,0.127585295093274,3,0.244618422923194,32,"MESH:D006941",0.623986664832877,1,2.49295450823714,0.206349333383541,0.89239911888039
"Hyperlipoproteinemia Type III",0,1,0,NA,Inf,0.0522405753576159,1,0.131244795233419,2,"MESH:D006952",0,1,Inf,0.231685944619702,0.943613765829914
"Hyperlipoproteinemias",0.801478536694576,1,2,1,1.11123982885072,0.752282164212308,3,0.824197430178899,76,"MESH:D006951",0.53385543419721,0.547391248969869,0.76427629822666,1,0.804726585254652
"Hypersensitivity, Immediate",0,1,0,NA,3.63174841005478,0.275296625296396,1,0.404614636602773,9,"MESH:D006969",0,1,1.65875727747418,0.546603114973212,0.940393899625117
"Hypertension, Portal",0.834735227036072,1,3,1,1.29809538652509,0.596272681645031,5,0.694585763293539,116,"MESH:D006975",0.802019282059361,1,1.38448266492225,0.56482123378793,0.99664803606732
"Hyperuricemia",0.74229482750008,1,1,1,0.671446427923726,1,1,1,48,"MESH:D033461",1.87445808499961,0.508325268664992,1.65875727747418,0.546603114973212,0.691935113049564
"Hyperventilation",0,1,0,NA,Inf,0.0522405753576159,1,0.131244795233419,2,"MESH:D006985",0,1,Inf,0.231685944619702,0.949104147531292
"Idiopathic Pulmonary Fibrosis",0,1,0,NA,2.26948357700834,0.383099863899317,1,0.5074829365939,13,"MESH:D054990",0,1,3.31790667183072,0.409755927300757,0.621325503322752
"Ileus",0,1,0,NA,1.81531364026104,0.445916630152334,1,0.5657151278052,19,"MESH:D045823",0,1,3.31790667183072,0.409755927300757,0.898315924455119
"Infection",0.541228327382509,1,1,1,1.55748856582105,0.448875307993876,3,0.567351690401182,53,"MESH:D007239",0.749073313908822,1,3.3249467764905,0.14133911858959,0.594274891059025
"Intervertebral disc disease",0,1,0,NA,9.0799586006692,0.148688188772404,1,0.261036062905081,7,"MESH:C535531",0,1,3.31790667183072,0.409755927300757,0.990429966779847
"Intracranial Thrombosis",0,1,0,NA,1.51254471877094,0.502345673111346,1,0.61071821999234,22,"MESH:D020767",0,0.585268051182681,1.10553191677488,1,0.536755579381579
"Intraoperative Complications",0,1,0,NA,1.51254471877094,0.502345673111346,1,0.61071821999234,22,"MESH:D007431",0,1,3.31790667183072,0.409755927300757,0.935898185853205
"Invasive Pneumococcal Disease, Recurrent Isolated, 1",0,1,0,NA,Inf,0.0522405753576159,1,0.131244795233419,2,"MESH:C563662",0,1,Inf,0.231685944619702,0.939788503318713
"Keratitis",0,1,0,NA,3.63174841005478,0.275296625296396,1,0.404614636602773,8,"MESH:D007634",0,1,Inf,0.231685944619702,0.796475769240373
"Kidney Cortex Necrosis",0,1,0,NA,1.20977659306699,0.576413052867243,1,0.677827473974739,24,"MESH:D007673",0,1,3.31790667183072,0.409755927300757,0.773128769068497
"Leukemia, Monocytic, Acute",0,1,0,NA,2.01873260098488,0.281082099767369,2,0.410162720690582,30,"MESH:D007948",0,0.590763358682805,2.21376182108399,0.328576429179753,0.0952868048491924
"Leukoencephalopathy, Progressive Multifocal",0,1,0,NA,1.39609598691061,0.528370159667777,1,0.63479100454786,15,"MESH:D007968",0,1,Inf,0.231685944619702,0.720172821322293
"Lewy Body Disease",0,1,0,NA,3.30499271480914,0.145388775702802,2,0.261036062905081,18,"MESH:D020961",0,1,Inf,0.0536159619386409,0.725226483596252
"Lipidoses",0.954693417027447,1,3,1,1.82151859551384,0.158288019288255,6,0.274115075847233,98,"MESH:D008064",0.701171299652453,0.779644615475246,1.53515105055082,0.412717812065484,0.867184817741964
"Lower Extremity Deformities, Congenital",0,1,0,NA,Inf,0.0522405753576159,1,0.131244795233419,2,"MESH:D038061",0,1,Inf,0.231685944619702,0.946949527126039
"Lymphoma, B-Cell",0.825786735026123,1,4,1,1.35472461899893,0.371868148091441,7,0.503057706967202,143,"MESH:D016393",0.999218581668948,1,1.94402862346083,0.172466785487253,0.704259739416846
"Lymphoma, Large-Cell, Anaplastic",0,1,0,NA,9.0799586006692,0.148688188772404,1,0.261036062905081,5,"MESH:D017728",0,1,Inf,0.231685944619702,0.903651138107757
"Macular Degeneration",0,1,0,NA,3.63174841005478,0.275296625296396,1,0.404614636602773,18,"MESH:D008268",0,1,Inf,0.231685944619702,0.404790823911777
"Manganese Poisoning",1.0026709839758,1,2,1,1.91515503993459,0.279490544983216,4,0.409598212475403,52,"MESH:D020149",0.93660799995498,1,2.21745491168603,0.25400143838594,0.978225697744023
"Meige Syndrome",0,1,0,NA,36.3559402591618,0.0078915814609203,2,0.0278526404503069,5,"MESH:D008538",0,1,Inf,0.0536159619386409,0.994523312274505
"Melanoma, Experimental",0.526941921894687,1,1,1,0.9806026860168,1,2,1,54,"MESH:D008546",0.415458933796175,0.698547050537904,0.828582388626718,1,0.34571071394863
"Meningitis",0.911369289907772,1,1,1,2.72883655229841,0.115898357279901,3,0.227311447990632,41,"MESH:D008581",0.623986664832877,1,2.49295450823714,0.206349333383541,0.504592896270642
"Mesenteric Ischemia",0,1,0,NA,Inf,0.0522405753576159,1,0.131244795233419,2,"MESH:D065666",0,1,Inf,0.231685944619702,0.952774052402522
"Microsatellite Instability",0,1,0,NA,2.59375946082263,0.349073579690175,1,0.477285591533483,12,"MESH:D053842",0,1,3.31790667183072,0.409755927300757,0.947380720847145
"Mitochondrial Myopathies",0,1,0,NA,2.59375946082263,0.349073579690175,1,0.477285591533483,15,"MESH:D017240",0,1,1.65875727747418,0.546603114973212,0.410287835439635
"Mitral Valve Insufficiency",0,1,0,NA,2.59617519095274,0.202374850239207,2,0.326101654413889,24,"MESH:D008944",0,1,6.6437773936892,0.136061551955823,0.925529854102501
"Mobility Limitation",0,1,0,NA,9.0799586006692,0.148688188772404,1,0.261036062905081,4,"MESH:D051346",0,1,3.31790667183072,0.409755927300757,0.674203101690945
"Multiple Chemical Sensitivity",0,1,0,NA,3.63174841005478,0.275296625296396,1,0.404614636602773,6,"MESH:D018777",0,1,1.65875727747418,0.546603114973212,0.839314188131596
"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",0,1,0,NA,3.63174841005478,0.275296625296396,1,0.404614636602773,11,"OMIM:607948",0,1,Inf,0.231685944619702,0.857893493349122
"Myocardial Stunning",0,1,0,NA,3.63174841005478,0.275296625296396,1,0.404614636602773,10,"MESH:D017682",0,1,3.31790667183072,0.409755927300757,0.632487056464798
"Narcolepsy",0,1,0,NA,3.63174841005478,0.275296625296396,1,0.404614636602773,18,"MESH:D009290",0,1,1.65875727747418,0.546603114973212,0.498773551266096
"Nasopharyngeal Neoplasms",0,1,0,NA,1.13407814933857,0.598569496014727,1,0.694585763293539,20,"MESH:D009303",0,0.585268051182681,1.10553191677488,1,0.75504110376582
"Neoplasms, Germ Cell and Embryonal",0,1,0,NA,2.26948357700834,0.383099863899317,1,0.5074829365939,16,"MESH:D009373",0,1,Inf,0.231685944619702,0.957598206372259
"Neoplasms, Hormone-Dependent",0.646302196177628,1,1,1,0.58461389438095,1,1,1,51,"MESH:D009376",0.936714222483623,1,0.82884205582656,1,0.253243190253213
"Neuromyelitis Optica",0,1,0,NA,9.0799586006692,0.148688188772404,1,0.261036062905081,3,"MESH:D009471",0,1,3.31790667183072,0.409755927300757,0.955334840233617
"No-Reflow Phenomenon",0,1,0,NA,9.0799586006692,0.148688188772404,1,0.261036062905081,3,"MESH:D054318",0,1,Inf,0.231685944619702,0.78310484200496
"Nonseminomatous germ cell tumor",0,1,0,NA,1.81531364026104,0.445916630152334,1,0.5657151278052,16,"MESH:C537844",0,1,3.31790667183072,0.409755927300757,0.69698567199207
"Nose Neoplasms",0.963799688697158,1,5,1,0.871254100029498,1,5,1,143,"MESH:D009669",1.0411897333956,1,0.92058876647346,1,0.8927686865094
"Ophthalmoplegia",0.871674095439678,1,1,1,0.788480625496631,1,1,1,33,"MESH:D009886",1.87445808499961,0.508325268664992,1.65875727747418,0.546603114973212,0.451905559818511
"Opioid-Related Disorders",0,1,0,NA,3.02938844241614,0.164027347877618,2,0.282614687221572,23,"MESH:D009293",0,0.35715746278621,1.32732391962993,0.666223979448825,0.397757824298359
"Ovarian Cysts",0,1,0,NA,0.95478782695507,1,1,1,35,"MESH:D010048",0,0.590763358682805,0.82884205582656,1,0.724600234996334
"Ovarian epithelial cancer",0.741864180618003,1,2,1,0.328861102324226,0.369005035409085,1,0.499847458323064,83,"MESH:C538090",0.748654528315339,1,0.30049441827592,0.316564786931885,0.497842508471482
"Penile Diseases",0,1,0,NA,4.20037686770464,0.047800705723532,3,0.128598524972589,19,"MESH:D010409",0,0.590763358682805,4.98890047001319,0.0849711936563205,0.770187819594218
"Pheochromocytoma",0,1,0,NA,1.51254471877094,0.502345673111346,1,0.61071821999234,18,"MESH:D010673",0,1,Inf,0.231685944619702,0.955674777253785
"Phlebitis",0.74229482750008,1,1,1,2.18221349611959,0.177997621053475,3,0.302595955790907,46,"MESH:D010689",0.936714222483623,1,4.98890047001319,0.0849711936563205,0.902667798398231
"Photosensitivity Disorders",0,1,0,NA,1.13407814933857,0.598569496014727,1,0.694585763293539,26,"MESH:D010787",0,1,3.31790667183072,0.409755927300757,0.823375189840918
"Placenta Diseases",0.945457653491055,1,5,1,0.854672032768358,1,5,1,139,"MESH:D010922",1.10292079444165,0.795529871156713,0.975162205737773,1,0.992264963229317
"Plaque, Atherosclerotic",0,1,0,NA,2.4230090099226,0.221909962507507,2,0.350384151327643,28,"MESH:D058226",0,1,Inf,0.0536159619386409,0.897433577648313
"Pneumoconiosis",0,1,0,NA,3.63174841005478,0.275296625296396,1,0.404614636602773,14,"MESH:D011009",0,1,1.65875727747418,0.546603114973212,0.151928146093924
"Pneumonia, Pneumococcal",0,1,0,NA,9.0799586006692,0.148688188772404,1,0.261036062905081,6,"MESH:D011018",0,1,Inf,0.231685944619702,0.991859286237689
"Polycystic Kidney, Autosomal Recessive",0,1,0,NA,9.0799586006692,0.148688188772404,1,0.261036062905081,5,"MESH:D017044",0,1,Inf,0.231685944619702,0.702914379429671
"Precursor B-Cell Lymphoblastic Leukemia-Lymphoma",0.526941921894687,1,1,1,0.47665506194105,0.721822310001362,1,0.798406116116114,57,"MESH:D015452",0.749073313908822,1,0.662823785796787,1,0.154973213526699
"Pseudolymphoma",0.589129731863486,1,1,1,1.09981001875872,0.704935423684391,2,0.784971759997902,50,"MESH:D019310",0.623986664832877,1,1.32732391962993,0.666223979448825,0.877941111300733
"Rectal Neoplasms",0,1,0,NA,6.06076251890176,0.0618730030862048,2,0.149197312406451,9,"MESH:D012004",0,1,Inf,0.0536159619386409,0.690485640671843
"Reflex Sympathetic Dystrophy",0,1,0,NA,9.0799586006692,0.148688188772404,1,0.261036062905081,9,"MESH:D012019",0,1,Inf,0.231685944619702,0.988546324731177
"Rhinitis, Allergic, Seasonal",0,1,0,NA,3.63174841005478,0.275296625296396,1,0.404614636602773,15,"MESH:D006255",0,1,3.31790667183072,0.409755927300757,0.676064791400422
"Sick Sinus Syndrome",0,1,0,NA,2.59375946082263,0.349073579690175,1,0.477285591533483,10,"MESH:D012804",0,1,3.31790667183072,0.409755927300757,0.88526038195081
"Signs and Symptoms, Digestive",0,1,0,NA,1.13407814933857,0.598569496014727,1,0.694585763293539,21,"MESH:D012817",0,1,1.65875727747418,0.546603114973212,0.988005080468002
"Sinoatrial Block",0,1,0,NA,4.20037686770464,0.047800705723532,3,0.128598524972589,28,"MESH:D012848",0,1,Inf,0.0123931669300469,0.884442663371562
"Sinonasal undifferentiated carcinoma",0,1,0,NA,Inf,0.0522405753576159,1,0.131244795233419,2,"MESH:C537344",0,1,Inf,0.231685944619702,0.940342449887552
"Skin Ulcer",0.861591298242968,1,4,1,3.10423244876482,0.000491040956787866,14,0.00260673117282114,131,"MESH:D012883",0.552251895349684,0.374894754510257,2.76709359333089,0.00828656067455306,0.985078448521541
"Somatosensory Disorders",0,1,0,NA,2.26948357700834,0.383099863899317,1,0.5074829365939,13,"MESH:D020886",0,1,Inf,0.231685944619702,0.87901614305207
"Somnambulism",0,1,0,NA,9.0799586006692,0.148688188772404,1,0.261036062905081,7,"MESH:D013009",0,1,Inf,0.231685944619702,0.979988398214451
"Spinal Cord Ischemia",0,1,0,NA,9.0799586006692,0.148688188772404,1,0.261036062905081,4,"MESH:D020760",0,1,Inf,0.231685944619702,0.976351949530351
"Stomatitis, Aphthous",0,1,0,NA,1.13407814933857,0.598569496014727,1,0.694585763293539,31,"MESH:D013281",0,1,3.31790667183072,0.409755927300757,0.431214638980158
"Synovitis",0,1,0,NA,2.59375946082263,0.349073579690175,1,0.477285591533483,17,"MESH:D013585",0,1,3.31790667183072,0.409755927300757,0.574743244286835
"Tachycardia, Paroxysmal",0,1,0,NA,9.0799586006692,0.148688188772404,1,0.261036062905081,4,"MESH:D013614",0,1,3.31790667183072,0.409755927300757,0.982141837238148
"Testicular Neoplasms",0.973011315670817,1,10,1,0.694079237138989,0.437846905034337,8,0.561060104440985,298,"MESH:D013736",0.985843095233322,1,0.659212139705812,0.38736802355753,0.911725379421453
"Tetany",0,1,0,NA,Inf,0.0522405753576159,1,0.131244795233419,2,"MESH:D013746",0,1,Inf,0.231685944619702,0.954423005882931
"Tetralogy of Fallot",0,1,0,NA,36.3559402591618,0.0078915814609203,2,0.0278526404503069,9,"MESH:D013771",0,1,Inf,0.0536159619386409,0.914998494970601
"Thrombophlebitis",0,1,0,NA,1.20977659306699,0.576413052867243,1,0.677827473974739,28,"MESH:D013924",0,1,3.31790667183072,0.409755927300757,0.796111237728113
"Tongue Neoplasms",0.911369289907772,1,1,1,0,0.630671791661617,0,NA,35,"MESH:D014062",0.936714222483623,1,0,0.596021317756979,0.430334620973143
"Tuberculosis",0,1,0,NA,9.0799586006692,0.148688188772404,1,0.261036062905081,8,"MESH:D014376",0,1,Inf,0.231685944619702,0.780309064705792
"Urinary Bladder, Neurogenic",0,1,0,NA,9.0799586006692,0.148688188772404,1,0.261036062905081,3,"MESH:D001750",0,1,3.31790667183072,0.409755927300757,0.694932186360319
"Uveitis",0.954844471191962,1,1,1,2.87266343863675,0.104641197398727,3,0.209282394797453,45,"MESH:D014605",0.623986664832877,1,2.49295450823714,0.206349333383541,0.993226115336262
"VATER association",0,1,0,NA,Inf,0.0522405753576159,1,0.131244795233419,2,"MESH:C536534",0,1,Inf,0.231685944619702,0.946949527126039
"Vertigo",0.963799688697158,1,5,1,1.24765073093528,0.515123723389101,7,0.624763612196056,168,"MESH:D014717",0.985961987368777,1,1.36923734902145,0.470149351642842,0.850042110811064
"Wilms Tumor",0.801146274266437,1,3,1,1.24444087913892,0.604777910349565,5,0.699662458550505,111,"MESH:D009396",0.864077209533194,1,1.51098221791749,0.550623119834734,0.23306361736983
"Wounds and Injuries",0.500512048366632,1,1,1,1.96704408527435,0.164514142253133,4,0.282975421750752,66,"MESH:D014947",0.373754449578848,0.476301049105418,1.8998301006097,0.292094391105233,0.99446397339389
